code,link,direction,id,"Latitude,Longitude",name,routeIds
'103072',https://bustime.mta.info/m/index?q=103072,SW,MTA_103072,"40.855011, -73.896447",WEBSTER AV/E 182 ST,['MTA NYCT_BX41']
'103073',https://bustime.mta.info/m/index?q=103073,SW,MTA_103073,"40.833693, -73.908881",WEBSTER AV/E 169 ST,['MTA NYCT_BX41']
'103113',https://bustime.mta.info/m/index?q=103113,NE,MTA_103113,"40.820952, -73.915515",MELROSE AV/E 156 ST,['MTA NYCT_BX41']
'103114',https://bustime.mta.info/m/index?q=103114,NE,MTA_103114,"40.822604, -73.91463",MELROSE AV/E 158 ST,['MTA NYCT_BX41']
'103117',https://bustime.mta.info/m/index?q=103117,NE,MTA_103117,"40.856627, -73.895271",WEBSTER AV/E 184 ST,['MTA NYCT_BX41']
'103124',https://bustime.mta.info/m/index?q=103124,SW,MTA_103124,"40.820113, -73.915985",MELROSE AV/E 155 ST,['MTA NYCT_BX41']
'103137',https://bustime.mta.info/m/index?q=103137,NE,MTA_103137,"40.819155, -73.916275",MELROSE AV/E 153 ST,['MTA NYCT_BX41']
'103406',https://bustime.mta.info/m/index?q=103406,SW,MTA_103406,"40.86548, -73.88681",WEBSTER AV/E 197 ST,['MTA NYCT_BX41']
'103694',https://bustime.mta.info/m/index?q=103694,NE,MTA_103694,"40.838358, -73.906035",WEBSTER AV/E 171 ST,['MTA NYCT_BX41']
'103695',https://bustime.mta.info/m/index?q=103695,SW,MTA_103695,"40.842699, -73.903809",WEBSTER AV/E 173 ST,['MTA NYCT_BX41']
'103696',https://bustime.mta.info/m/index?q=103696,NE,MTA_103696,"40.868591, -73.881391",WEBSTER AV/BOTANICAL SQ NORTH,['MTA NYCT_BX41']
'103802',https://bustime.mta.info/m/index?q=103802,SW,MTA_103802,"40.816259, -73.91772",MELROSE AV/E 149 ST,"['MTA NYCT_BX41', 'MTA NYCT_BX41+']"
'104053',https://bustime.mta.info/m/index?q=104053,NE,MTA_104053,"40.827878, -73.91177",BROOK AV/PARK AV,['MTA NYCT_BX41']
'104054',https://bustime.mta.info/m/index?q=104054,S,MTA_104054,"40.827552, -73.912181",MELROSE AV/PARK AV,['MTA NYCT_BX41']
'104076',https://bustime.mta.info/m/index?q=104076,SW,MTA_104076,"40.863204, -73.889418",WEBSTER AV/E 194 ST,['MTA NYCT_BX41']
'104096',https://bustime.mta.info/m/index?q=104096,NE,MTA_104096,"40.861901, -73.890985",WEBSTER AV/EAST FORDHAM RD,['MTA NYCT_BX41']
'104097',https://bustime.mta.info/m/index?q=104097,NE,MTA_104097,"40.860578, -73.89242",WEBSTER AV/E 189 ST,['MTA NYCT_BX41']
'104286',https://bustime.mta.info/m/index?q=104286,NE,MTA_104286,"40.840005, -73.905192",WEBSTER AV/CLAREMONT PKWY,['MTA NYCT_BX41']
'104293',https://bustime.mta.info/m/index?q=104293,SW,MTA_104293,"40.823678, -73.914169",MELROSE AV/E 160 ST,['MTA NYCT_BX41']
'104308',https://bustime.mta.info/m/index?q=104308,SW,MTA_104308,"40.850311, -73.899501",WEBSTER AV/E 179 ST,['MTA NYCT_BX41']
'104517',https://bustime.mta.info/m/index?q=104517,NE,MTA_104517,"40.851452, -73.898563",WEBSTER AV/E 180 ST,['MTA NYCT_BX41']
'104524',https://bustime.mta.info/m/index?q=104524,NE,MTA_104524,"40.824308, -73.913705",MELROSE AV/E 161 ST,['MTA NYCT_BX41']
'104561',https://bustime.mta.info/m/index?q=104561,SW,MTA_104561,"40.861522, -73.891617",WEBSTER AV/EAST FORDHAM RD,['MTA NYCT_BX41']
'802131',https://bustime.mta.info/m/index?q=802131,NE,MTA_802131,"40.877403, -73.866076",WHITE PLAINS RD/EAST GUN HILL RD,['MTA NYCT_BX41']
'802173',https://bustime.mta.info/m/index?q=802173,NE,MTA_802173,"40.815909, -73.917815",3 AV/149 ST,['MTA NYCT_BX41']
'902118',https://bustime.mta.info/m/index?q=902118,SW,MTA_902118,"40.839862, -73.905401",WEBSTER AV/CLAREMONT PKWY,['MTA NYCT_BX41']
'100155',https://bustime.mta.info/m/index?q=100155,NE,MTA_100155,"40.854707, -73.911236",UNIVERSITY AV/WEST BURNSIDE AV,"['MTA NYCT_BX3', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'100558',https://bustime.mta.info/m/index?q=100558,NW,MTA_100558,"40.842681, -73.878252",E 180 ST/BOSTON RD,"['MTA NYCT_BX9', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'100559',https://bustime.mta.info/m/index?q=100559,NW,MTA_100559,"40.844777, -73.881784",E 180 ST/DALY AV,"['MTA NYCT_BX9', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'100645',https://bustime.mta.info/m/index?q=100645,SE,MTA_100645,"40.844403, -73.881557",E 180 ST/DALY AV,"['MTA NYCT_BX9', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102370',https://bustime.mta.info/m/index?q=102370,SE,MTA_102370,"40.850828, -73.894489",E 180 ST/BATHGATE AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102373',https://bustime.mta.info/m/index?q=102373,SE,MTA_102373,"40.847882, -73.888519",E 180 ST/CROTONA AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102375',https://bustime.mta.info/m/index?q=102375,SE,MTA_102375,"40.846004, -73.884698",E 180 ST/SOUTHERN BLVD,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102437',https://bustime.mta.info/m/index?q=102437,NW,MTA_102437,"40.848377, -73.889151",E 180 ST/CROTONA AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102439',https://bustime.mta.info/m/index?q=102439,NW,MTA_102439,"40.849708, -73.89186",E 180 ST/ARTHUR AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102440',https://bustime.mta.info/m/index?q=102440,NW,MTA_102440,"40.850701, -73.893875",E 180 ST/3 AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102487',https://bustime.mta.info/m/index?q=102487,SE,MTA_102487,"40.850314, -73.900837",EAST BURNSIDE AV/VALENTINE AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102543',https://bustime.mta.info/m/index?q=102543,E,MTA_102543,"40.853877, -73.914574",WEST BURNSIDE AV/LORING PL SOUTH,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102546',https://bustime.mta.info/m/index?q=102546,SE,MTA_102546,"40.853875, -73.909335",WEST BURNSIDE AV/GRAND AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102547',https://bustime.mta.info/m/index?q=102547,E,MTA_102547,"40.853609, -73.906964",EAST BURNSIDE AV/JEROME AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102549',https://bustime.mta.info/m/index?q=102549,SE,MTA_102549,"40.852012, -73.903203",EAST BURNSIDE AV/GRAND CONCOURSE,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102568',https://bustime.mta.info/m/index?q=102568,E,MTA_102568,"40.839737, -73.868835",EAST TREMONT AV/COMMONWEALTH AV,"['MTA NYCT_BX36', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102571',https://bustime.mta.info/m/index?q=102571,E,MTA_102571,"40.841218, -73.863692",EAST TREMONT AV/UNIONPORT RD,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102572',https://bustime.mta.info/m/index?q=102572,E,MTA_102572,"40.841455, -73.861323",EAST TREMONT AV/DOGWOOD DR,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102574',https://bustime.mta.info/m/index?q=102574,E,MTA_102574,"40.842195, -73.855321",EAST TREMONT AV/PURDY ST,['MTA NYCT_BX40']
'102575',https://bustime.mta.info/m/index?q=102575,E,MTA_102575,"40.842404, -73.853403",EAST TREMONT AV/CASTLE HILL AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102577',https://bustime.mta.info/m/index?q=102577,E,MTA_102577,"40.842803, -73.84988",EAST TREMONT AV/SAINT PETERS AV,"['MTA NYCT_BX4A', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102578',https://bustime.mta.info/m/index?q=102578,E,MTA_102578,"40.843027, -73.847942",EAST TREMONT AV/OVERING ST,"['MTA NYCT_BX4A', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102579',https://bustime.mta.info/m/index?q=102579,E,MTA_102579,"40.842609, -73.845686",EAST TREMONT AV/SAINT RAYMONDS AV,"['MTA NYCT_BX4A', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102582',https://bustime.mta.info/m/index?q=102582,SE,MTA_102582,"40.839877, -73.837227",EAST TREMONT AV/ERICSON PL,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102583',https://bustime.mta.info/m/index?q=102583,SE,MTA_102583,"40.838507, -73.835571",EAST TREMONT AV/LATTING ST,['MTA NYCT_BX40']
'102584',https://bustime.mta.info/m/index?q=102584,SE,MTA_102584,"40.836269, -73.833684",EAST TREMONT AV/WATERBURY AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102586',https://bustime.mta.info/m/index?q=102586,E,MTA_102586,"40.834743, -73.830093",EAST TREMONT AV/BAISLEY AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102587',https://bustime.mta.info/m/index?q=102587,SE,MTA_102587,"40.833347, -73.828471",EAST TREMONT AV/BRUCKNER BLVD,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102588',https://bustime.mta.info/m/index?q=102588,SE,MTA_102588,"40.830835, -73.826413",EAST TREMONT AV/BARKLEY AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102590',https://bustime.mta.info/m/index?q=102590,SE,MTA_102590,"40.827933, -73.823709",EAST TREMONT AV/PHILIP AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102592',https://bustime.mta.info/m/index?q=102592,SE,MTA_102592,"40.823951, -73.820108",EAST TREMONT AV/SCHLEY AV,['MTA NYCT_BX40']
'102593',https://bustime.mta.info/m/index?q=102593,SE,MTA_102593,"40.822381, -73.819285",EAST TREMONT AV/CROSS BRONX EXPWY,"['MTA NYCT_BX40', 'MTABC_BXM9']"
'102604',https://bustime.mta.info/m/index?q=102604,SE,MTA_102604,"40.813213, -73.806792",PENNYFIELD AV/GLENNON PL,['MTA NYCT_BX40']
'102621',https://bustime.mta.info/m/index?q=102621,E,MTA_102621,"40.816071, -73.815486",HARDING AV/EAST TREMONT AV,"['MTA NYCT_BX40', 'MTABC_BXM9']"
'102632',https://bustime.mta.info/m/index?q=102632,W,MTA_102632,"40.809173, -73.801764",PENNYFIELD AV/FORT SCHUYLER,['MTA NYCT_BX40']
'102635',https://bustime.mta.info/m/index?q=102635,NW,MTA_102635,"40.811478, -73.805164",PENNYFIELD AV/FEARN PL,['MTA NYCT_BX40']
'102637',https://bustime.mta.info/m/index?q=102637,NW,MTA_102637,"40.813444, -73.80686",PENNYFIELD AV/GLENNON PL,['MTA NYCT_BX40']
'102658',https://bustime.mta.info/m/index?q=102658,NW,MTA_102658,"40.818962, -73.817122",EAST TREMONT AV/MILES AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42', 'MTABC_BXM9']"
'102661',https://bustime.mta.info/m/index?q=102661,NW,MTA_102661,"40.824702, -73.820257",EAST TREMONT AV/SCHLEY AV,['MTA NYCT_BX40']
'102662',https://bustime.mta.info/m/index?q=102662,NW,MTA_102662,"40.826467, -73.821907",EAST TREMONT AV/RANDALL AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102666',https://bustime.mta.info/m/index?q=102666,NW,MTA_102666,"40.832882, -73.828032",EAST TREMONT AV/BRUCKNER BLVD,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102667',https://bustime.mta.info/m/index?q=102667,NW,MTA_102667,"40.834531, -73.829233",EAST TREMONT AV/HASKIN ST,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102669',https://bustime.mta.info/m/index?q=102669,NW,MTA_102669,"40.836933, -73.833956",EAST TREMONT AV/WATERBURY AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102671',https://bustime.mta.info/m/index?q=102671,NW,MTA_102671,"40.839515, -73.836621",EAST TREMONT AV/DUDLEY AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102674',https://bustime.mta.info/m/index?q=102674,NW,MTA_102674,"40.842866, -73.845978",EAST TREMONT AV/SAINT RAYMONDS AV,"['MTA NYCT_BX4A', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102675',https://bustime.mta.info/m/index?q=102675,W,MTA_102675,"40.843062, -73.848498",EAST TREMONT AV/SILVER ST,"['MTA NYCT_BX4A', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102676',https://bustime.mta.info/m/index?q=102676,W,MTA_102676,"40.842861, -73.850148",EAST TREMONT AV/LURTING AV,"['MTA NYCT_BX4A', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102678',https://bustime.mta.info/m/index?q=102678,W,MTA_102678,"40.84253, -73.853124",EAST TREMONT AV/CASTLE HILL AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102679',https://bustime.mta.info/m/index?q=102679,W,MTA_102679,"40.842276, -73.855558",EAST TREMONT AV/PURDY ST,['MTA NYCT_BX40']
'102682',https://bustime.mta.info/m/index?q=102682,W,MTA_102682,"40.841344, -73.863418",EAST TREMONT AV/UNIONPORT RD,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102702',https://bustime.mta.info/m/index?q=102702,W,MTA_102702,"40.852663, -73.903962",EAST BURNSIDE AV/GRAND CONCOURSE,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'102811',https://bustime.mta.info/m/index?q=102811,SW,MTA_102811,"40.851594, -73.898635",WEBSTER AV/E 180 ST,"['MTA NYCT_BX40', 'MTA NYCT_BX41', 'MTA NYCT_BX42']"
'102986',https://bustime.mta.info/m/index?q=102986,N,MTA_102986,"40.849573, -73.900822",VALENTINE AV/E 178 ST,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103108',https://bustime.mta.info/m/index?q=103108,SE,MTA_103108,"40.849208, -73.891217",E 180 ST/ARTHUR AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103229',https://bustime.mta.info/m/index?q=103229,SE,MTA_103229,"40.818882, -73.817213",EAST TREMONT AV/MILES AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42', 'MTABC_BXM9']"
'103469',https://bustime.mta.info/m/index?q=103469,E,MTA_103469,"40.809077, -73.801898",PENNYFIELD AV/FORT SCHUYLER,['MTA NYCT_BX40']
'103490',https://bustime.mta.info/m/index?q=103490,SW,MTA_103490,"40.854565, -73.911591",UNIVERSITY AV/W 179 ST,"['MTA NYCT_BX3', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103504',https://bustime.mta.info/m/index?q=103504,SE,MTA_103504,"40.810888, -73.804754",PENNYFIELD AV/GERANIUM PL,['MTA NYCT_BX40']
'103505',https://bustime.mta.info/m/index?q=103505,NW,MTA_103505,"40.85112, -73.901816",EAST BURNSIDE AV/RYER AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103525',https://bustime.mta.info/m/index?q=103525,W,MTA_103525,"40.853857, -73.907519",WEST BURNSIDE AV/JEROME AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103526',https://bustime.mta.info/m/index?q=103526,NW,MTA_103526,"40.854204, -73.909765",WEST BURNSIDE AV/GRAND AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103528',https://bustime.mta.info/m/index?q=103528,W,MTA_103528,"40.854087, -73.915009",WEST BURNSIDE AV/LORING PL SOUTH,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103529',https://bustime.mta.info/m/index?q=103529,NW,MTA_103529,"40.854796, -73.91657",WEST BURNSIDE AV/SEDGWICK AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103544',https://bustime.mta.info/m/index?q=103544,NW,MTA_103544,"40.81642, -73.815723",EAST TREMONT AV/HARDING AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42', 'MTABC_BXM9']"
'103654',https://bustime.mta.info/m/index?q=103654,SW,MTA_103654,"40.852982, -73.91835",SEDGWICK AV/WEST TREMONT AV,"['MTA NYCT_BX18A', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103683',https://bustime.mta.info/m/index?q=103683,SE,MTA_103683,"40.840672, -73.842224",EAST TREMONT AV/WESTCHESTER AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103684',https://bustime.mta.info/m/index?q=103684,NW,MTA_103684,"40.840806, -73.842275",EAST TREMONT AV/WESTCHESTER AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103731',https://bustime.mta.info/m/index?q=103731,W,MTA_103731,"40.840051, -73.868324",EAST TREMONT AV/ST LAWRENCE AV,"['MTA NYCT_BX36', 'MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103894',https://bustime.mta.info/m/index?q=103894,NW,MTA_103894,"40.846279, -73.884882",E 180 ST/SOUTHERN BLVD,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'103925',https://bustime.mta.info/m/index?q=103925,NW,MTA_103925,"40.822593, -73.819262",EAST TREMONT AV/DEWEY AV,"['MTA NYCT_BX40', 'MTABC_BXM9']"
'104009',https://bustime.mta.info/m/index?q=104009,W,MTA_104009,"40.852361, -73.920087",SEDGWICK AV/CEDAR AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'104011',https://bustime.mta.info/m/index?q=104011,W,MTA_104011,"40.852316, -73.920217",SEDGWICK AV/CEDAR AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'104013',https://bustime.mta.info/m/index?q=104013,E,MTA_104013,"40.854157, -73.915444",WEST BURNSIDE AV/PHELAN PL,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'104063',https://bustime.mta.info/m/index?q=104063,NW,MTA_104063,"40.830961, -73.826384",EAST TREMONT AV/BARKLEY AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'104106',https://bustime.mta.info/m/index?q=104106,SE,MTA_104106,"40.825648, -73.821205",EAST TREMONT A/ROOSEVELT AV,"['MTA NYCT_BX40', 'MTABC_BXM9']"
'104107',https://bustime.mta.info/m/index?q=104107,NW,MTA_104107,"40.828171, -73.823746",EAST TREMONT AV/PHILIP AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'104228',https://bustime.mta.info/m/index?q=104228,NW,MTA_104228,"40.816653, -73.808978",PENNYFIELD AV/HARDING AV,['MTA NYCT_BX40']
'104229',https://bustime.mta.info/m/index?q=104229,E,MTA_104229,"40.816709, -73.809253",HARDING AV/PENNYFIELD AV,"['MTA NYCT_BX40', 'MTABC_BXM9']"
'104230',https://bustime.mta.info/m/index?q=104230,E,MTA_104230,"40.816548, -73.811762",HARDING AV/THROGS NECK BLVD,['MTA NYCT_BX40']
'104237',https://bustime.mta.info/m/index?q=104237,W,MTA_104237,"40.816617, -73.812202",HARDING AV/THROGS NECK BLVD,['MTA NYCT_BX40']
'104349',https://bustime.mta.info/m/index?q=104349,E,MTA_104349,"40.852216, -73.898028",E 180 ST/WEBSTER AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'104376',https://bustime.mta.info/m/index?q=104376,NE,MTA_104376,"40.853385, -73.919401",CEDAR AV/WEST TREMONT AV,['MTA NYCT_BX40']
'104377',https://bustime.mta.info/m/index?q=104377,NE,MTA_104377,"40.855608, -73.917293",CEDAR AV/W 179 ST,['MTA NYCT_BX40']
'104657',https://bustime.mta.info/m/index?q=104657,SE,MTA_104657,"40.840796, -73.87274",E 180 ST/MORRIS PARK AV,['MTA NYCT_BX40']
'104664',https://bustime.mta.info/m/index?q=104664,W,MTA_104664,"40.84098, -73.872995",E 180 ST/MORRIS PARK AV,"['MTA NYCT_BX40', 'MTA NYCT_BX42']"
'104666',https://bustime.mta.info/m/index?q=104666,SE,MTA_104666,"40.842623, -73.878296",E 180 ST/BOSTON RD,['MTA NYCT_BX40']
'400744',https://bustime.mta.info/m/index?q=400744,NW,MTA_400744,"40.765736, -73.980402",W 57 ST/7 AV,"['MTA NYCT_M31', 'MTA NYCT_M57']"
'400745',https://bustime.mta.info/m/index?q=400745,W,MTA_400745,"40.766518, -73.982248",W 57 ST/BROADWAY,"['MTA NYCT_M12', 'MTA NYCT_M31', 'MTA NYCT_M57']"
'401412',https://bustime.mta.info/m/index?q=401412,NE,MTA_401412,"40.768029, -73.989275",10 AV/W 55 ST,"['MTA NYCT_M11', 'MTA NYCT_M31']"
'401877',https://bustime.mta.info/m/index?q=401877,NE,MTA_401877,"40.77158, -73.950235",YORK AV/E 79 ST,"['MTA NYCT_M31', 'MTA NYCT_M79+']"
'401909',https://bustime.mta.info/m/index?q=401909,NE,MTA_401909,"40.776343, -73.946753",YORK AV/E 86 ST,"['MTA NYCT_M31', 'MTA NYCT_M86+']"
'401910',https://bustime.mta.info/m/index?q=401910,NE,MTA_401910,"40.777473, -73.94591",YORK AV/E 88 ST,"['MTA NYCT_M31', 'MTA NYCT_M86+']"
'401916',https://bustime.mta.info/m/index?q=401916,SW,MTA_401916,"40.778847, -73.945062",YORK AV/E 91 ST,"['MTA NYCT_M31', 'MTA NYCT_M86+']"
'401917',https://bustime.mta.info/m/index?q=401917,SW,MTA_401917,"40.776997, -73.946434",YORK AV/E 88 ST,['MTA NYCT_M31']
'402214',https://bustime.mta.info/m/index?q=402214,SE,MTA_402214,"40.760727, -73.968725",E 57 ST/LEXINGTON AV,"['MTA NYCT_M31', 'MTA NYCT_M57', 'MTA NYCT_SIM6', 'MTA NYCT_SIM8', 'MTA NYCT_SIM8X', 'MTA NYCT_SIM11', 'MTA NYCT_SIM22', 'MTA NYCT_SIM25', 'MTA NYCT_SIM26', 'MTA NYCT_SIM31', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402215',https://bustime.mta.info/m/index?q=402215,SE,MTA_402215,"40.75991, -73.966804",E 57 ST/3 AV,"['MTABC_BM1', 'MTABC_BM2', 'MTABC_BM3', 'MTABC_BM4', 'MTABC_BM5', 'MTA NYCT_M31', 'MTA NYCT_M57', 'MTA NYCT_X63', 'MTA NYCT_X64', 'MTA NYCT_X68']"
'402216',https://bustime.mta.info/m/index?q=402216,SE,MTA_402216,"40.759086, -73.96486",E 57 ST/2 AV,"['MTA NYCT_M31', 'MTA NYCT_M57']"
