code,link,direction,id,"Latitude,Longitude",name,routeIds
'502145',https://bustime.mta.info/m/index?q=502145,W,MTA_502145,"40.702228, -73.804326",JAMAICA AV/150 ST,"['MTABC_Q06', 'MTABC_Q08', 'MTABC_Q09', 'MTA NYCT_Q24', 'MTA NYCT_Q30', 'MTA NYCT_Q31', 'MTABC_Q41', 'MTA NYCT_Q54', 'MTA NYCT_Q56']"
'503665',https://bustime.mta.info/m/index?q=503665,E,MTA_503665,"40.695982, -73.818117",ATLANTIC AV/130 ST,"['MTA NYCT_Q24', 'MTABC_Q41']"
'503666',https://bustime.mta.info/m/index?q=503666,W,MTA_503666,"40.695885, -73.81935",ATLANTIC AV/130 ST,"['MTA NYCT_Q24', 'MTABC_Q41']"
'503667',https://bustime.mta.info/m/index?q=503667,W,MTA_503667,"40.696548, -73.816989",ATLANTIC AV/133 ST,['MTABC_Q41']
'503668',https://bustime.mta.info/m/index?q=503668,E,MTA_503668,"40.69676, -73.815411",ATLANTIC AV/134 ST,"['MTA NYCT_Q24', 'MTABC_Q41']"
'503674',https://bustime.mta.info/m/index?q=503674,NW,MTA_503674,"40.706734, -73.792644",168 ST/JAMAICA AV,"['MTABC_Q06', 'MTABC_Q08', 'MTABC_Q09', 'MTA NYCT_Q17', 'MTABC_Q41']"
'504204',https://bustime.mta.info/m/index?q=504204,W,MTA_504204,"40.697212, -73.81445",ATLANTIC AV/VAN WYCK EXPWY WEST,"['MTA NYCT_Q24', 'MTABC_Q41']"
'505165',https://bustime.mta.info/m/index?q=505165,E,MTA_505165,"40.696397, -73.816744",ATLANTIC AV/132 ST,"['MTA NYCT_Q24', 'MTABC_Q41']"
'550035',https://bustime.mta.info/m/index?q=550035,W,MTA_550035,"40.705333, -73.79551",JAMAICA AV / 164 ST,"['MTABC_Q06', 'MTABC_Q08', 'MTABC_Q09', 'MTABC_Q41']"
'550036',https://bustime.mta.info/m/index?q=550036,SW,MTA_550036,"40.703739, -73.799588",JAMAICA AV /160 ST,"['MTABC_Q06', 'MTABC_Q08', 'MTABC_Q09', 'MTABC_Q41']"
'550039',https://bustime.mta.info/m/index?q=550039,S,MTA_550039,"40.699916, -73.807458",SUTPHIN BLVD/ARCHER AV,"['MTABC_Q08', 'MTABC_Q41']"
'550071',https://bustime.mta.info/m/index?q=550071,E,MTA_550071,"40.68026, -73.842066",ROCKAWAY BLVD/97 ST,"['MTABC_Q07', 'MTABC_Q41']"
'550072',https://bustime.mta.info/m/index?q=550072,E,MTA_550072,"40.680081, -73.840756",ROCKAWAY BLVD/98 ST,"['MTABC_Q07', 'MTABC_Q37', 'MTABC_Q41']"
'550074',https://bustime.mta.info/m/index?q=550074,E,MTA_550074,"40.679442, -73.836462",ROCKAWAY BLVD/103 ST,"['MTABC_Q07', 'MTABC_Q41']"
'550136',https://bustime.mta.info/m/index?q=550136,W,MTA_550136,"40.679819, -73.837991",ROCKAWAY BLVD/102 ST,"['MTABC_Q07', 'MTABC_Q41']"
'550137',https://bustime.mta.info/m/index?q=550137,W,MTA_550137,"40.680473, -73.842372",ROCKAWAY BLVD /LIBERTY AV,"['MTABC_Q07', 'MTABC_Q41', 'MTABC_Q112']"
'550138',https://bustime.mta.info/m/index?q=550138,S,MTA_550138,"40.679836, -73.844731",CROSS BAY BLVD/LIBERTY AV,"['MTABC_Q07', 'MTABC_Q11', 'MTABC_Q21', 'MTABC_Q41', 'MTABC_Q52+', 'MTABC_Q53+', 'MTABC_QM15']"
