code,link,direction,id,"Latitude,Longitude",name,routeIds
'501140',https://bustime.mta.info/m/index?q=501140,S,MTA_501140,"40.765422, -73.827944",UNION ST/35 AV,"['MTA NYCT_Q16', 'MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'501141',https://bustime.mta.info/m/index?q=501141,S,MTA_501141,"40.764201, -73.828168",UNION ST/NORTHERN BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502030',https://bustime.mta.info/m/index?q=502030,NW,MTA_502030,"40.701989, -73.807903",SUTPHIN BLVD/JAMAICA AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q40', 'MTA NYCT_Q43', 'MTA NYCT_Q44+']"
'502031',https://bustime.mta.info/m/index?q=502031,NW,MTA_502031,"40.703734, -73.808664",SUTPHIN BLVD/89 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q40', 'MTA NYCT_Q43']"
'502032',https://bustime.mta.info/m/index?q=502032,NW,MTA_502032,"40.705678, -73.809604",SUTPHIN BLVD/HILLSIDE AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q43', 'MTA NYCT_Q44+']"
'502137',https://bustime.mta.info/m/index?q=502137,SE,MTA_502137,"40.705382, -73.809594",SUTPHIN BLVD/HILLSIDE AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q43', 'MTA NYCT_Q44+']"
'502138',https://bustime.mta.info/m/index?q=502138,SE,MTA_502138,"40.703097, -73.808539",SUTPHIN BLVD/90 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q43']"
'502139',https://bustime.mta.info/m/index?q=502139,S,MTA_502139,"40.701843, -73.808029",SUTPHIN BLVD/JAMAICA AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q40', 'MTA NYCT_Q43', 'MTA NYCT_Q44+']"
'502158',https://bustime.mta.info/m/index?q=502158,NW,MTA_502158,"40.719693, -73.818023",MAIN ST/78 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502159',https://bustime.mta.info/m/index?q=502159,NW,MTA_502159,"40.721017, -73.818701",MAIN ST/77 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502163',https://bustime.mta.info/m/index?q=502163,NW,MTA_502163,"40.725011, -73.82075",MAIN ST/73 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502164',https://bustime.mta.info/m/index?q=502164,NW,MTA_502164,"40.727022, -73.821784",MAIN ST/72 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502165',https://bustime.mta.info/m/index?q=502165,NW,MTA_502165,"40.728341, -73.822462",MAIN ST/71 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502166',https://bustime.mta.info/m/index?q=502166,NW,MTA_502166,"40.729937, -73.823284",MAIN ST/JEWEL AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502168',https://bustime.mta.info/m/index?q=502168,NW,MTA_502168,"40.732302, -73.824501",MAIN ST/68 DR,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502169',https://bustime.mta.info/m/index?q=502169,N,MTA_502169,"40.733963, -73.825189",MAIN ST/MELBOURNE AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502171',https://bustime.mta.info/m/index?q=502171,N,MTA_502171,"40.737281, -73.824906",MAIN ST /65-21 MAIN ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502172',https://bustime.mta.info/m/index?q=502172,N,MTA_502172,"40.740119, -73.824891",MAIN ST/146 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502173',https://bustime.mta.info/m/index?q=502173,N,MTA_502173,"40.741281, -73.825095",MAIN ST/61 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502174',https://bustime.mta.info/m/index?q=502174,N,MTA_502174,"40.74304, -73.825468",MAIN ST/60 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502175',https://bustime.mta.info/m/index?q=502175,N,MTA_502175,"40.744847, -73.825789",MAIN ST/58 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502179',https://bustime.mta.info/m/index?q=502179,NW,MTA_502179,"40.751385, -73.825899",MAIN ST/ELDER AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502180',https://bustime.mta.info/m/index?q=502180,NW,MTA_502180,"40.752798, -73.826959",MAIN ST/CHERRY AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502181',https://bustime.mta.info/m/index?q=502181,N,MTA_502181,"40.754599, -73.827917",MAIN ST/FRANKLIN AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502182',https://bustime.mta.info/m/index?q=502182,N,MTA_502182,"40.75572, -73.828347",MAIN ST/MAPLE AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502183',https://bustime.mta.info/m/index?q=502183,N,MTA_502183,"40.757004, -73.828859",MAIN ST/SANFORD AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502184',https://bustime.mta.info/m/index?q=502184,NW,MTA_502184,"40.75812, -73.829348",MAIN ST/KISSENA BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502185',https://bustime.mta.info/m/index?q=502185,NW,MTA_502185,"40.760277, -73.830409",MAIN ST/39 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502241',https://bustime.mta.info/m/index?q=502241,S,MTA_502241,"40.784173, -73.821396",PARSONS BLVD/17 RD,"['MTA NYCT_Q20B', 'MTA NYCT_Q76']"
'502246',https://bustime.mta.info/m/index?q=502246,S,MTA_502246,"40.777252, -73.824321",PARSONS BLVD/WILLETS POINT BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502254',https://bustime.mta.info/m/index?q=502254,SE,MTA_502254,"40.762447, -73.831796",MAIN ST/NORTHERN BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q25', 'MTABC_Q34', 'MTABC_Q50', 'MTABC_Q65']"
'502257',https://bustime.mta.info/m/index?q=502257,SE,MTA_502257,"40.757824, -73.829419",MAIN ST/41 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502258',https://bustime.mta.info/m/index?q=502258,S,MTA_502258,"40.756311, -73.828773",MAIN ST/SANFORD AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502259',https://bustime.mta.info/m/index?q=502259,S,MTA_502259,"40.755045, -73.828267",MAIN ST/MAPLE AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502260',https://bustime.mta.info/m/index?q=502260,SE,MTA_502260,"40.752949, -73.827298",MAIN ST/BLOSSOM AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502261',https://bustime.mta.info/m/index?q=502261,SE,MTA_502261,"40.751028, -73.825891",MAIN ST/ELDER AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502263',https://bustime.mta.info/m/index?q=502263,S,MTA_502263,"40.74801, -73.826145",MAIN ST/56 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502264',https://bustime.mta.info/m/index?q=502264,S,MTA_502264,"40.746165, -73.826222",MAIN ST/BOOTH MEMORIAL AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502265',https://bustime.mta.info/m/index?q=502265,S,MTA_502265,"40.745008, -73.825986",MAIN ST/58 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502267',https://bustime.mta.info/m/index?q=502267,S,MTA_502267,"40.741142, -73.825227",MAIN ST/62 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502268',https://bustime.mta.info/m/index?q=502268,S,MTA_502268,"40.739335, -73.82497",MAIN ST/63 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502271',https://bustime.mta.info/m/index?q=502271,S,MTA_502271,"40.734072, -73.825442",MAIN ST/MELBOURNE AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502272',https://bustime.mta.info/m/index?q=502272,SE,MTA_502272,"40.732997, -73.825145",MAIN ST/68 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502273',https://bustime.mta.info/m/index?q=502273,SE,MTA_502273,"40.73169, -73.82447",MAIN ST/68 DR,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502274',https://bustime.mta.info/m/index?q=502274,SE,MTA_502274,"40.730083, -73.823644",MAIN ST/JEWEL AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502275',https://bustime.mta.info/m/index?q=502275,SE,MTA_502275,"40.728704, -73.822937",MAIN ST/70 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502276',https://bustime.mta.info/m/index?q=502276,SE,MTA_502276,"40.726367, -73.821729",MAIN ST/72 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502277',https://bustime.mta.info/m/index?q=502277,SE,MTA_502277,"40.724084, -73.820558",MAIN ST/73 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'502278',https://bustime.mta.info/m/index?q=502278,SE,MTA_502278,"40.722331, -73.819657",MAIN ST/76 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502279',https://bustime.mta.info/m/index?q=502279,SE,MTA_502279,"40.720345, -73.818638",MAIN ST/77 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502280',https://bustime.mta.info/m/index?q=502280,SE,MTA_502280,"40.719032, -73.817967",MAIN ST/78 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502281',https://bustime.mta.info/m/index?q=502281,SE,MTA_502281,"40.717771, -73.817324",MAIN ST/UNION TPKE,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'502434',https://bustime.mta.info/m/index?q=502434,SE,MTA_502434,"40.786504, -73.8223",PARSONS BLVD/14 AV,"['MTA NYCT_Q20B', 'MTA NYCT_Q44+', 'MTA NYCT_Q76', 'MTABC_QM2']"
'502454',https://bustime.mta.info/m/index?q=502454,W,MTA_502454,"40.786167, -73.833156",14 AV/136 ST,['MTA NYCT_Q20B']
'502459',https://bustime.mta.info/m/index?q=502459,W,MTA_502459,"40.785372, -73.843792",14 AV/124 ST,['MTA NYCT_Q20B']
'502460',https://bustime.mta.info/m/index?q=502460,W,MTA_502460,"40.785446, -73.845616",14 AV/123 ST,['MTA NYCT_Q20B']
'502462',https://bustime.mta.info/m/index?q=502462,E,MTA_502462,"40.78421, -73.845362",15 AV/COLLEGE POINT BLVD,['MTA NYCT_Q20B']
'502464',https://bustime.mta.info/m/index?q=502464,E,MTA_502464,"40.785066, -73.841363",15 AV/127 ST,['MTA NYCT_Q20B']
'502465',https://bustime.mta.info/m/index?q=502465,E,MTA_502465,"40.785746, -73.838595",14 AV/130 ST,['MTA NYCT_Q20B']
'502466',https://bustime.mta.info/m/index?q=502466,E,MTA_502466,"40.786209, -73.835766",14 AV/132 ST,['MTA NYCT_Q20B']
'502467',https://bustime.mta.info/m/index?q=502467,E,MTA_502467,"40.786107, -73.833763",14 AV/135 ST,['MTA NYCT_Q20B']
'502471',https://bustime.mta.info/m/index?q=502471,E,MTA_502471,"40.786585, -73.826409",14 AV/143 ST,['MTA NYCT_Q20B']
'503075',https://bustime.mta.info/m/index?q=503075,NW,MTA_503075,"40.72299, -73.819716",MAIN ST/76 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'503550',https://bustime.mta.info/m/index?q=503550,N,MTA_503550,"40.77839, -73.823722",PARSONS BLVD/23 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'503551',https://bustime.mta.info/m/index?q=503551,NE,MTA_503551,"40.782022, -73.8219",PARSONS BLVD/20 AV,"['MTA NYCT_Q20B', 'MTA NYCT_Q44+', 'MTA NYCT_Q76', 'MTABC_QM2']"
'503552',https://bustime.mta.info/m/index?q=503552,N,MTA_503552,"40.784315, -73.821251",PARSONS BLVD/17 AV,"['MTA NYCT_Q20B', 'MTA NYCT_Q76']"
'503565',https://bustime.mta.info/m/index?q=503565,S,MTA_503565,"40.778764, -73.823739",PARSONS BLVD/22 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'503618',https://bustime.mta.info/m/index?q=503618,W,MTA_503618,"40.701917, -73.802294",ARCHER AV/153 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'503778',https://bustime.mta.info/m/index?q=503778,S,MTA_503778,"40.736974, -73.8252",MAIN ST/63 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'503933',https://bustime.mta.info/m/index?q=503933,E,MTA_503933,"40.703362, -73.795607",ARCHER AV/GUY R BREWER BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q24', 'MTA NYCT_Q30', 'MTA NYCT_Q31']"
'503961',https://bustime.mta.info/m/index?q=503961,S,MTA_503961,"40.74281, -73.825588",MAIN ST/HORACE HARDING EXPWY NORTH,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'503964',https://bustime.mta.info/m/index?q=503964,SE,MTA_503964,"40.704907, -73.793306",MERRICK BLVD/ARCHER AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'503980',https://bustime.mta.info/m/index?q=503980,W,MTA_503980,"40.703599, -73.795172",ARCHER AV/165 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'504004',https://bustime.mta.info/m/index?q=504004,E,MTA_504004,"40.701235, -73.80484",ARCHER AV/149 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q24', 'MTA NYCT_Q30', 'MTA NYCT_Q31']"
'504557',https://bustime.mta.info/m/index?q=504557,W,MTA_504557,"40.701424, -73.80457",ARCHER AV/150 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'504559',https://bustime.mta.info/m/index?q=504559,E,MTA_504559,"40.700637, -73.807238",ARCHER AV/SUTPHIN BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'504980',https://bustime.mta.info/m/index?q=504980,W,MTA_504980,"40.700654, -73.807565",ARCHER AV/SUTPHIN BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'504981',https://bustime.mta.info/m/index?q=504981,E,MTA_504981,"40.701905, -73.802063",ARCHER AV/158 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q24', 'MTA NYCT_Q30', 'MTA NYCT_Q31', 'MTA NYCT_Q44+']"
'504985',https://bustime.mta.info/m/index?q=504985,E,MTA_504985,"40.704536, -73.792288",ARCHER AV/MERRICK BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'504993',https://bustime.mta.info/m/index?q=504993,SE,MTA_504993,"40.760394, -73.830658",MAIN ST/39 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'504998',https://bustime.mta.info/m/index?q=504998,W,MTA_504998,"40.704453, -73.814326",HILLSIDE AV/139 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'504999',https://bustime.mta.info/m/index?q=504999,NW,MTA_504999,"40.706667, -73.816719",QUEENS BLVD/87 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q60']"
'505000',https://bustime.mta.info/m/index?q=505000,NW,MTA_505000,"40.708041, -73.817664",QUEENS BLVD/86 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q60']"
'505002',https://bustime.mta.info/m/index?q=505002,NE,MTA_505002,"40.712863, -73.816974",MAIN ST/84 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505003',https://bustime.mta.info/m/index?q=505003,N,MTA_505003,"40.71524, -73.816267",MAIN ST/COOLIDGE AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505004',https://bustime.mta.info/m/index?q=505004,NE,MTA_505004,"40.780812, -73.822709",PARSONS BLVD/21 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505006',https://bustime.mta.info/m/index?q=505006,S,MTA_505006,"40.715288, -73.816445",MAIN ST/GRAND CENTRAL PKWY,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505007',https://bustime.mta.info/m/index?q=505007,SW,MTA_505007,"40.713164, -73.817011",MAIN ST/ 82 DR,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505008',https://bustime.mta.info/m/index?q=505008,SW,MTA_505008,"40.711091, -73.81899",MAIN ST/139 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'505009',https://bustime.mta.info/m/index?q=505009,SE,MTA_505009,"40.708698, -73.818756",QUEENS BLVD/MAIN ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+', 'MTABC_Q60', 'MTA NYCT_X68']"
'505010',https://bustime.mta.info/m/index?q=505010,SE,MTA_505010,"40.707302, -73.817551",QUEENS BL/86 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q60']"
'505011',https://bustime.mta.info/m/index?q=505011,E,MTA_505011,"40.704429, -73.813999",HILLSIDE AV/139 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505021',https://bustime.mta.info/m/index?q=505021,E,MTA_505021,"40.784153, -73.845512",15 AV/COLLEGE POINT BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505031',https://bustime.mta.info/m/index?q=505031,S,MTA_505031,"40.735226, -73.82537",MAIN ST/GRAVETT RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505032',https://bustime.mta.info/m/index?q=505032,SE,MTA_505032,"40.706117, -73.816743",QUEENS BL/87 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q60']"
'505033',https://bustime.mta.info/m/index?q=505033,N,MTA_505033,"40.709951, -73.818898",MAIN ST/MANTON ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'505037',https://bustime.mta.info/m/index?q=505037,SW,MTA_505037,"40.782058, -73.822055",PARSONS BLVD/20 AV,"['MTA NYCT_Q20B', 'MTA NYCT_Q44+', 'MTA NYCT_Q76', 'MTABC_QM2']"
'505038',https://bustime.mta.info/m/index?q=505038,E,MTA_505038,"40.786543, -73.827854",14 AV/141 ST,['MTA NYCT_Q20B']
'505039',https://bustime.mta.info/m/index?q=505039,E,MTA_505039,"40.786131, -73.831469",14 AV/137 ST,['MTA NYCT_Q20B']
'505040',https://bustime.mta.info/m/index?q=505040,E,MTA_505040,"40.784553, -73.843574",15 AV/124 ST,['MTA NYCT_Q20B']
'505041',https://bustime.mta.info/m/index?q=505041,W,MTA_505041,"40.78669, -73.826828",14 AV/143 ST,['MTA NYCT_Q20B']
'505042',https://bustime.mta.info/m/index?q=505042,W,MTA_505042,"40.786642, -73.827676",14 AV/142 ST,['MTA NYCT_Q20B']
'505043',https://bustime.mta.info/m/index?q=505043,W,MTA_505043,"40.786352, -73.830346",14 AV/139 ST,['MTA NYCT_Q20B']
'505044',https://bustime.mta.info/m/index?q=505044,W,MTA_505044,"40.785809, -73.8387",14 AV/130 ST,['MTA NYCT_Q20B']
'505045',https://bustime.mta.info/m/index?q=505045,W,MTA_505045,"40.785337, -73.840607",14 AV/128 ST,['MTA NYCT_Q20B']
'505095',https://bustime.mta.info/m/index?q=505095,W,MTA_505095,"40.78636, -73.836178",14 AV/132 ST,['MTA NYCT_Q20B']
'505174',https://bustime.mta.info/m/index?q=505174,E,MTA_505174,"40.70508, -73.811676",HILLSIDE AV/144 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'505175',https://bustime.mta.info/m/index?q=505175,W,MTA_505175,"40.705168, -73.811783",HILLSIDE AV/144 ST,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'804024',https://bustime.mta.info/m/index?q=804024,NW,MTA_804024,"40.786781, -73.822241",PARSONS BLVD/14 AV,"['MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'804061',https://bustime.mta.info/m/index?q=804061,SE,MTA_804061,"40.704933, -73.793318",MERRICK BLVD/ARCHER AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'904079',https://bustime.mta.info/m/index?q=904079,N,MTA_904079,"40.742959, -73.825452",MAIN ST/HORACE HARDING EXPWY,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'904231',https://bustime.mta.info/m/index?q=904231,NW,MTA_904231,"40.717975, -73.817128",MAIN ST/UNION TPKE,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'904232',https://bustime.mta.info/m/index?q=904232,N,MTA_904232,"40.74711, -73.826131",MAIN ST/BOOTH MEMORIAL AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'500994',https://bustime.mta.info/m/index?q=500994,NW,MTA_500994,"40.762692, -73.831721",MAIN ST/NORTHERN BLVD,"['MTABC_Q19', 'MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q25', 'MTABC_Q34', 'MTABC_Q50', 'MTABC_Q65', 'MTABC_Q66']"
'501093',https://bustime.mta.info/m/index?q=501093,N,MTA_501093,"40.765246, -73.8278",UNION ST/35 AV,"['MTA NYCT_Q16', 'MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'501094',https://bustime.mta.info/m/index?q=501094,NE,MTA_501094,"40.767863, -73.826815",UNION ST/33 AV,"['MTA NYCT_Q16', 'MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'501095',https://bustime.mta.info/m/index?q=501095,N,MTA_501095,"40.770004, -73.826504",UNION ST/BAYSIDE AV,"['MTA NYCT_Q16', 'MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'501096',https://bustime.mta.info/m/index?q=501096,N,MTA_501096,"40.773035, -73.82642",UNION ST/28 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'501097',https://bustime.mta.info/m/index?q=501097,N,MTA_501097,"40.774854, -73.826088",UNION ST/26 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q34', 'MTA NYCT_Q44+', 'MTABC_QM2', 'MTABC_QM20']"
'501098',https://bustime.mta.info/m/index?q=501098,NE,MTA_501098,"40.776539, -73.824723",UNION ST/PARSONS BLVD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q34']"
'501135',https://bustime.mta.info/m/index?q=501135,S,MTA_501135,"40.775517, -73.826066",UNION ST/25 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q34']"
'501136',https://bustime.mta.info/m/index?q=501136,S,MTA_501136,"40.774121, -73.826445",UNION ST/26 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTABC_Q34', 'MTA NYCT_Q44+', 'MTABC_QM2', 'MTABC_QM20']"
'501137',https://bustime.mta.info/m/index?q=501137,S,MTA_501137,"40.772697, -73.826633",UNION ST/28 AV,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'501138',https://bustime.mta.info/m/index?q=501138,S,MTA_501138,"40.770251, -73.826647",UNION ST/31 RD,"['MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
'501139',https://bustime.mta.info/m/index?q=501139,SW,MTA_501139,"40.76762, -73.827105",UNION ST/33 AV,"['MTA NYCT_Q16', 'MTA NYCT_Q20A', 'MTA NYCT_Q20B']"
'501140',https://bustime.mta.info/m/index?q=501140,S,MTA_501140,"40.765422, -73.827944",UNION ST/35 AV,"['MTA NYCT_Q16', 'MTA NYCT_Q20A', 'MTA NYCT_Q20B', 'MTA NYCT_Q44+']"
