code,name,routes,direction,link,id,"Latitude,Longitude"
503480	,CORONA AV/90 ST,Q58,NE,https://bustime.mta.info/m/index?q=503480,MTA_503480,"40.741382, -73.875087"
503481	,CORONA AV/91 PL,"Q29, Q58",E,https://bustime.mta.info/m/index?q=503481,MTA_503481,"40.742443, -73.873012"
503482	,CORONA AV/94 ST,Q58,E,https://bustime.mta.info/m/index?q=503482,MTA_503482,"40.742305, -73.870047"
503483	,CORONA AV/JUNCTION BLVD,Q58,E,https://bustime.mta.info/m/index?q=503483,MTA_503483,"40.742062, -73.867676"
503484	,CORONA AV/ALSTYNE AV,Q58,N,https://bustime.mta.info/m/index?q=503484,MTA_503484,"40.743382, -73.865956"
503485	,CORONA AV/98 PL,Q58,NE,https://bustime.mta.info/m/index?q=503485,MTA_503485,"40.744949, -73.864488"
503486	,CORONA AV/102 ST,Q58,E,https://bustime.mta.info/m/index?q=503486,MTA_503486,"40.744224, -73.861633"
503487	,CORONA AV/104 ST,Q58,E,https://bustime.mta.info/m/index?q=503487,MTA_503487,"40.743955, -73.858281"
503488	,CORONA AV/51 AV,Q58,E,https://bustime.mta.info/m/index?q=503488,MTA_503488,"40.743487, -73.855716"
503490	,108 ST/MARTENSE AV,"Q23, Q58",SE,https://bustime.mta.info/m/index?q=503490,MTA_503490,"40.741913, -73.854262"
503491	,108 ST/WALDRON ST,"Q23, Q58",,https://bustime.mta.info/m/index?q=503491,MTA_503491,"40.739494, -73.853028"
503492	,108 ST/HORACE HARDING EXPWY NORTH,"Q23, Q58",SE,https://bustime.mta.info/m/index?q=503492,MTA_503492,"40.737772, -73.85216"
503493	,COLLEGE POINT BLVD/58 RD,Q58,NE,https://bustime.mta.info/m/index?q=503493,MTA_503493,"40.745711, -73.83517"
503494	,COLLEGE POINT BLVD/57 RD,Q58,NE,https://bustime.mta.info/m/index?q=503494,MTA_503494,"40.74679, -73.834629"
503497	,COLLEGE POINT BLVD/MAPLE AV,Q58,N,https://bustime.mta.info/m/index?q=503497,MTA_503497,"40.754027, -73.832887"
503499	,41 RD/COLLEGE POINT BLVD,Q58,NE,https://bustime.mta.info/m/index?q=503499,MTA_503499,"40.755659, -73.833009"
503501	,41 RD/MAIN ST,Q58,NE,https://bustime.mta.info/m/index?q=503501,MTA_503501,"40.757391, -73.82929"
503502	,COLLEGE POINT BLVD/SANFORD AV,Q58,S,https://bustime.mta.info/m/index?q=503502,MTA_503502,"40.754336, -73.833082"
503505	,COLLEGE POINT BLVD/VAN WYCK EXPWY EXIT,Q58,SW,https://bustime.mta.info/m/index?q=503505,MTA_503505,"40.746654, -73.834973"
503506	,COLLEGE POINT BLVD/58 AV,Q58,SW,https://bustime.mta.info/m/index?q=503506,MTA_503506,"40.746005, -73.835312"
503511	,CORONA AV/51 AV,Q58,W,https://bustime.mta.info/m/index?q=503511,MTA_503511,"40.74363, -73.855877"
503513	,CORONA AV/104 ST,Q58,W,https://bustime.mta.info/m/index?q=503513,MTA_503513,"40.744099, -73.859166"
503514	,CORONA AV/102 ST,Q58,W,https://bustime.mta.info/m/index?q=503514,MTA_503514,"40.744346, -73.86218"
503515	,CORONA AV/NATIONAL ST,Q58,SW,https://bustime.mta.info/m/index?q=503515,MTA_503515,"40.744821, -73.864781"
503516	,CORONA AV/46 AV,Q58,S,https://bustime.mta.info/m/index?q=503516,MTA_503516,"40.743481, -73.866029"
503517	,CORONA AV/JUNCTION BLVD,Q58,SW,https://bustime.mta.info/m/index?q=503517,MTA_503517,"40.742172, -73.867254"
503518	,CORONA AV/94 ST,Q58,W,https://bustime.mta.info/m/index?q=503518,MTA_503518,"40.74238, -73.870005"
503519	,CORONA AV/91 PL,Q58,SW,https://bustime.mta.info/m/index?q=503519,MTA_503519,"40.742375, -73.873904"
503520	,CORONA AV/90 ST,Q58,SW,https://bustime.mta.info/m/index?q=503520,MTA_503520,"40.741585, -73.874947"
503521	,CORONA AV/88 ST,Q58,SW,https://bustime.mta.info/m/index?q=503521,MTA_503521,"40.740585, -73.876296"
503522	,GRAND AV/QUEENS BLVD,"Q58, Q59",W,https://bustime.mta.info/m/index?q=503522,MTA_503522,"40.736357, -73.878318"
503523	,GRAND AV/GOLDSMITH ST,"Q58, Q59",W,https://bustime.mta.info/m/index?q=503523,MTA_503523,"40.735702, -73.880889"
503524	,GRAND AV/HASPEL ST,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503524,MTA_503524,"40.734958, -73.882084"
503525	,GRAND AV/CALAMUS AV,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503525,MTA_503525,"40.733361, -73.884007"
503526	,GRAND AV/82 ST,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503526,MTA_503526,"40.732141, -73.88473"
503527	,GRAND AV/79 ST,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503527,MTA_503527,"40.730814, -73.885954"
503528	,GRAND AV/74 ST,"Q58, Q59",W,https://bustime.mta.info/m/index?q=503528,MTA_503528,"40.7301, -73.888385"
503529	,GRAND AV/73 ST,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503529,MTA_503529,"40.729251, -73.890277"
503530	,GRAND AV/72 ST,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503530,MTA_503530,"40.728025, -73.891827"
503531	,GRAND AV/69 PL,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503531,MTA_503531,"40.72635, -73.894688"
503532	,GRAND AV/BORDEN AV,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503532,MTA_503532,"40.725716, -73.89579"
503533	,GRAND AV/QUEENS MIDTOWN EXPWY,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503533,MTA_503533,"40.724911, -73.897316"
503535	,GRAND AV/REMSEN PL,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=503535,MTA_503535,"40.723649, -73.8998"
503536	,FLUSHING AV/64 ST,Q58,SW,https://bustime.mta.info/m/index?q=503536,MTA_503536,"40.722442, -73.90188"
503537	,FRESH POND RD/FLUSHING AV,Q58,S,https://bustime.mta.info/m/index?q=503537,MTA_503537,"40.721244, -73.903057"
503538	,FRESH POND RD/59 AV,Q58,S,https://bustime.mta.info/m/index?q=503538,MTA_503538,"40.719077, -73.902497"
503539	,FRESH POND RD/59 DR,Q58,S,https://bustime.mta.info/m/index?q=503539,MTA_503539,"40.718083, -73.902217"
503540	,FRESH POND RD/60 AV,"Q39, Q58",S,https://bustime.mta.info/m/index?q=503540,MTA_503540,"40.716683, -73.90183"
503541	,FRESH POND RD/ELIOT AV,"Q39, Q58",S,https://bustime.mta.info/m/index?q=503541,MTA_503541,"40.714725, -73.901281"
503542	,FRESH POND RD/METROPOLITAN AV,"Q58, QM24, QM25, QM34",SE,https://bustime.mta.info/m/index?q=503542,MTA_503542,"40.712403, -73.900537"
503543	,FRESH POND RD/MENAHAN ST,Q58,SE,https://bustime.mta.info/m/index?q=503543,MTA_503543,"40.710953, -73.899793"
503544	,FRESH POND RD/LINDEN ST,Q58,SE,https://bustime.mta.info/m/index?q=503544,MTA_503544,"40.709385, -73.898796"
503545	,FRESH POND RD/PALMETTO ST,"Q58, QM24, QM25, QM34",SE,https://bustime.mta.info/m/index?q=503545,MTA_503545,"40.708097, -73.897851"
503689	,CORONA AV/93 ST,Q58,E,https://bustime.mta.info/m/index?q=503689,MTA_503689,"40.742369, -73.87151"
503862	,108 ST/HORACE HARDING EXPWY,"Q23, Q58",NW,https://bustime.mta.info/m/index?q=503862,MTA_503862,"40.737983, -73.852172"
503863	,108 ST/WALDRON ST,"Q23, Q58",,https://bustime.mta.info/m/index?q=503863,MTA_503863,"40.739108, -73.852723"
503864	,108 ST/VAN CLEEF ST,"Q23, Q58",NW,https://bustime.mta.info/m/index?q=503864,MTA_503864,"40.740922, -73.853707"
503956	,COLLEGE POINT BLVD/BOOTH MEMORIAL AV,Q58,N,https://bustime.mta.info/m/index?q=503956,MTA_503956,"40.748293, -73.832893"
503982	,COLLEGE POINT BLVD/FOWLER AV,Q58,S,https://bustime.mta.info/m/index?q=503982,MTA_503982,"40.752011, -73.832316"
504020	,COLLEGE POINT BLVD/AVERY AV,Q58,N,https://bustime.mta.info/m/index?q=504020,MTA_504020,"40.752274, -73.832366"
504107	,PUTNAM AV/FRESH POND RD,"B13, B20, M90, Q58",W,https://bustime.mta.info/m/index?q=504107,MTA_504107,"40.706427, -73.897352"
504109	,PUTNAM AV/FOREST AV,"B13, B20, Q58",W,https://bustime.mta.info/m/index?q=504109,MTA_504109,"40.705216, -73.901966"
504155	,CYPRESS AV/PALMETTO ST,Q58,SE,https://bustime.mta.info/m/index?q=504155,MTA_504155,"40.701455, -73.908578"
504238	,SENECA AV/CORNELIA ST,"B38, Q58",SE,https://bustime.mta.info/m/index?q=504238,MTA_504238,"40.701057, -73.90486"
504455	,GRAND AV/HAMILTON PL,"Q58, Q59",SW,https://bustime.mta.info/m/index?q=504455,MTA_504455,"40.724156, -73.898774"
504474	,MADISON ST/CYPRESS AV,Q58,NE,https://bustime.mta.info/m/index?q=504474,MTA_504474,"40.701012, -73.907068"
504475	,MADISON ST/SENECA AV,Q58,NE,https://bustime.mta.info/m/index?q=504475,MTA_504475,"40.70215, -73.905912"
504503	,71 ST/GRAND AV,Q58,SE,https://bustime.mta.info/m/index?q=504503,MTA_504503,"40.727845, -73.892403"
505082	,PUTNAM AV/WOODWARD AV,Q58,SW,https://bustime.mta.info/m/index?q=505082,MTA_505082,"40.703316, -73.903669"
505083	,PUTNAM AV/ONDERDONK AV,Q58,SW,https://bustime.mta.info/m/index?q=505083,MTA_505083,"40.702171, -73.904813"
505108	,FRESH POND RD / 61ST ST,Q58,N,https://bustime.mta.info/m/index?q=505108,MTA_505108,"40.718253, -73.902122"
505251	,FRESH POND RD/BLEECKER ST,"Q58, QM24, QM25, QM34",NW,https://bustime.mta.info/m/index?q=505251,MTA_505251,"40.71219, -73.900323"
804059	,41 RD/MAIN ST,Q58,NE,https://bustime.mta.info/m/index?q=804059,MTA_804059,"40.757363, -73.829369"
901025	,PALMETTO ST/WYCKOFF AV,Q58,NE,https://bustime.mta.info/m/index?q=901025,MTA_901025,"40.699335, -73.91121"
400062	,MALCOLM X BLVD/W 139 ST,"M1, M7, M102",NE,https://bustime.mta.info/m/index?q=400062,MTA_400062,"40.81694, -73.938615"
400065	,MALCOLM X BLVD/W 145 ST,"M1, M7, M102",NE,https://bustime.mta.info/m/index?q=400065,MTA_400065,"40.82068, -73.935873"
400066	,W 147 ST/MALCOLM X BLVD,"M1, M7, M102",NW,https://bustime.mta.info/m/index?q=400066,MTA_400066,"40.821952, -73.935729"
400067	,W 147 ST/ADAM C POWELL BLVD,"M1, M7, M102",W,https://bustime.mta.info/m/index?q=400067,MTA_400067,"40.822853, -73.937867"
400087	,W 146 ST/MALCOLM X BLVD,"M7, M102",SE,https://bustime.mta.info/m/index?q=400087,MTA_400087,"40.821178, -73.935956"
400088	,MALCOLM X BLVD/W 145 ST,"M1, M7, M102",SW,https://bustime.mta.info/m/index?q=400088,MTA_400088,"40.820359, -73.93646"
400089	,MALCOLM X BLVD/W 142 ST,"M1, M7, M102",SW,https://bustime.mta.info/m/index?q=400089,MTA_400089,"40.818247, -73.938003"
401047	,MALCOLM X BLVD/W 119 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=401047,MTA_401047,"40.804171, -73.947943"
401051	,MALCOLM X BLVD/W 127 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=401051,MTA_401051,"40.809382, -73.944138"
401052	,MALCOLM X BLVD/W 129 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=401052,MTA_401052,"40.810635, -73.943223"
401055	,LENOX AV/W 135 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=401055,MTA_401055,"40.813931, -73.940833"
401056	,MALCOLM X BLVD/W 137 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=401056,MTA_401056,"40.81575, -73.939483"
401069	,MALCOLM X BLVD/W 135 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=401069,MTA_401069,"40.813711, -73.94132"
401070	,MALCOLM X BLVD/W 132 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=401070,MTA_401070,"40.811953, -73.942601"
401074	,MALCOLM X BLVD/W 122 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=401074,MTA_401074,"40.805595, -73.947252"
401991	,E 116 ST/PARK AV,M102,SE,https://bustime.mta.info/m/index?q=401991,MTA_401991,"40.799351, -73.943519"
403427	,3 AV/E 33 ST,"M102, M103",NE,https://bustime.mta.info/m/index?q=403427,MTA_403427,"40.745188, -73.978434"
404333	,MALCOLM X BLVD/W 122 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=404333,MTA_404333,"40.806067, -73.946561"
404334	,LENOX AV/W 125 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=404334,MTA_404334,"40.80804, -73.945118"
404335	,MALCOLM X BLVD/W 142 ST,"M1, M7, M102",NE,https://bustime.mta.info/m/index?q=404335,MTA_404335,"40.818795, -73.937266"
404336	,MALCOLM X BLVD/W 127 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=404336,MTA_404336,"40.808753, -73.944937"
404337	,MALCOLM X BLVD/W 129 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=404337,MTA_404337,"40.810005, -73.944029"
404338	,MALCOLM X BLVD/W 137 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=404338,MTA_404338,"40.81508, -73.940329"
404339	,MALCOLM X BLVD/W 139 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=404339,MTA_404339,"40.816345, -73.939396"
404341	,LENOX AV/W 116 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=404341,MTA_404341,"40.802336, -73.94928"
404978	,MALCOLM X BLVD/W 119 ST,"M7, M102",SW,https://bustime.mta.info/m/index?q=404978,MTA_404978,"40.803636, -73.948676"
405014	,MALCOLM X BLVD/W 132 ST,"M7, M102",NE,https://bustime.mta.info/m/index?q=405014,MTA_405014,"40.812501, -73.941856"
405135	,E 116 ST/3 AV,M102,NW,https://bustime.mta.info/m/index?q=405135,MTA_405135,"40.798172, -73.940408"
450051	,3 AV/E 63 ST,"BXM1, M102, M103",NE,https://bustime.mta.info/m/index?q=450051,MTA_450051,"40.764143, -73.964582"
803024	,W 146 ST/MALCOLM X  BL,M102,SE,https://bustime.mta.info/m/index?q=803024,MTA_803024,"40.821199, -73.936118"
803158	,LEXINGTON AV/E 64 ST,"M102, M103",SW,https://bustime.mta.info/m/index?q=803158,MTA_803158,"40.765214, -73.966048"
803163	,LEXINGTON AV/E 52 ST,"M102, M103",SW,https://bustime.mta.info/m/index?q=803163,MTA_803163,"40.757636, -73.971598"
803165	,MALCOLM X BL/W 124 ST,M102,SW,https://bustime.mta.info/m/index?q=803165,MTA_803165,"40.807032, -73.946242"
903147	,ASTOR PL/3 AV,M102,E,https://bustime.mta.info/m/index?q=903147,MTA_903147,"40.729567, -73.990052"
400677	,CATHEDRAL PKWY/AMSTERDAM AV,"M4, M11",SE,https://bustime.mta.info/m/index?q=400677,MTA_400677,"40.802722, -73.963511"
401021	,AMSTERDAM AV/W 72 ST,"BXM2, M7, M11",NE,https://bustime.mta.info/m/index?q=401021,MTA_401021,"40.778924, -73.981271"
401022	,AMSTERDAM AV/W 75 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401022,MTA_401022,"40.780222, -73.980314"
401023	,AMSTERDAM AV/W 77 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401023,MTA_401023,"40.782056, -73.978988"
401024	,AMSTERDAM AV/W 79 ST,"M7, M11, M79+",NE,https://bustime.mta.info/m/index?q=401024,MTA_401024,"40.78328, -73.978085"
401025	,AMSTERDAM AV/W 81 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401025,MTA_401025,"40.784688, -73.97707"
401026	,AMSTERDAM AV/W 83 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401026,MTA_401026,"40.785955, -73.976152"
401027	,AMSTERDAM AV/W 86 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401027,MTA_401027,"40.787953, -73.974696"
401029	,AMSTERDAM AV/W 91 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401029,MTA_401029,"40.791085, -73.972405"
401030	,AMSTERDAM AV/W 93 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401030,MTA_401030,"40.792344, -73.97148"
401031	,AMSTERDAM AV/W 96 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401031,MTA_401031,"40.794323, -73.970039"
401032	,AMSTERDAM AV/W 98 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401032,MTA_401032,"40.795601, -73.969106"
401033	,AMSTERDAM AV/W 100 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401033,MTA_401033,"40.796869, -73.968181"
401034	,AMSTERDAM AV/W 102 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401034,MTA_401034,"40.798005, -73.967398"
401035	,AMSTERDAM AV/W 104 ST,"M7, M11",NE,https://bustime.mta.info/m/index?q=401035,MTA_401035,"40.799391, -73.966341"
401086	,COLUMBUS AV/W 106 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401086,MTA_401086,"40.798915, -73.963235"
401087	,COLUMBUS AV/W 102 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401087,MTA_401087,"40.796671, -73.964838"
401088	,COLUMBUS AV/W 100 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401088,MTA_401088,"40.795065, -73.966047"
401090	,COLUMBUS AV/W 94 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401090,MTA_401090,"40.791289, -73.96879"
401091	,COLUMBUS AV/W 92 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401091,MTA_401091,"40.790024, -73.969719"
401092	,COLUMBUS AV/W 89 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401092,MTA_401092,"40.788158, -73.971085"
401093	,COLUMBUS AV/W 86 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401093,MTA_401093,"40.786185, -73.97253"
401094	,COLUMBUS AV/W 84 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401094,MTA_401094,"40.784895, -73.973466"
401096	,COLUMBUS AV/W 78 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401096,MTA_401096,"40.780996, -73.976309"
401099	,COLUMBUS AV/W 72 ST,"BXM2, M7, M11",SW,https://bustime.mta.info/m/index?q=401099,MTA_401099,"40.777085, -73.97916"
401100	,COLUMBUS AV/W 69 ST,"M7, M11",SW,https://bustime.mta.info/m/index?q=401100,MTA_401100,"40.775251, -73.980548"
401393	,BETHUNE ST/GREENWICH ST,M11,W,https://bustime.mta.info/m/index?q=401393,MTA_401393,"40.736989, -74.006358"
401398	,10 AV/W 21 ST,M11,NE,https://bustime.mta.info/m/index?q=401398,MTA_401398,"40.746615, -74.004825"
401400	,10 AV/W 25 ST,M11,NE,https://bustime.mta.info/m/index?q=401400,MTA_401400,"40.749222, -74.002905"
401401	,10 AV/W 27 ST,M11,NE,https://bustime.mta.info/m/index?q=401401,MTA_401401,"40.750501, -74.002053"
401402	,10 AV/W 30 ST,M11,NE,https://bustime.mta.info/m/index?q=401402,MTA_401402,"40.752373, -74.000606"
401404	,10 AV/W 34 ST,M11,NE,https://bustime.mta.info/m/index?q=401404,MTA_401404,"40.754475, -73.999157"
401407	,10 AV/W 42 ST,M11,NE,https://bustime.mta.info/m/index?q=401407,MTA_401407,"40.759847, -73.995181"
401408	,10 AV/W 45 ST,M11,NE,https://bustime.mta.info/m/index?q=401408,MTA_401408,"40.761749, -73.993798"
401409	,10 AV/W 47 ST,M11,NE,https://bustime.mta.info/m/index?q=401409,MTA_401409,"40.763025, -73.992874"
401410	,10 AV/W 49 ST,M11,NE,https://bustime.mta.info/m/index?q=401410,MTA_401410,"40.764272, -73.991957"
401411	,10 AV/W 53 ST,M11,NE,https://bustime.mta.info/m/index?q=401411,MTA_401411,"40.766418, -73.990397"
401412	,10 AV/W 55 ST,"M11, M31",NE,https://bustime.mta.info/m/index?q=401412,MTA_401412,"40.768029, -73.989275"
401413	,10 AV/W 57 ST,M11,NE,https://bustime.mta.info/m/index?q=401413,MTA_401413,"40.768926, -73.988563"
401414	,AMSTERDAM AV/W 59 ST,M11,NE,https://bustime.mta.info/m/index?q=401414,MTA_401414,"40.770631, -73.987328"
401416	,AMSTERDAM AV/W 62 ST,M11,NE,https://bustime.mta.info/m/index?q=401416,MTA_401416,"40.772642, -73.985836"
401417	,AMSTERDAM AV/W 65 ST,M11,NE,https://bustime.mta.info/m/index?q=401417,MTA_401417,"40.774341, -73.984619"
401435	,AMSTERDAM AV/W 106 ST,M11,NE,https://bustime.mta.info/m/index?q=401435,MTA_401435,"40.800697, -73.965394"
401436	,AMSTERDAM AV/W 109 ST,M11,NE,https://bustime.mta.info/m/index?q=401436,MTA_401436,"40.802566, -73.964024"
401438	,AMSTERDAM AV/W 112 ST,M11,NE,https://bustime.mta.info/m/index?q=401438,MTA_401438,"40.804556, -73.962579"
401440	,AMSTERDAM AV/W 116 ST,M11,NE,https://bustime.mta.info/m/index?q=401440,MTA_401440,"40.807099, -73.960724"
401441	,AMSTERDAM AV/W 118 ST,M11,NE,https://bustime.mta.info/m/index?q=401441,MTA_401441,"40.808353, -73.959809"
401442	,AMSTERDAM AV/W 120 ST,M11,NE,https://bustime.mta.info/m/index?q=401442,MTA_401442,"40.809585, -73.958906"
401443	,AMSTERDAM AV/W 123 ST,M11,NE,https://bustime.mta.info/m/index?q=401443,MTA_401443,"40.811144, -73.957808"
401462	,AMSTERDAM AV/W 123 ST,M11,SW,https://bustime.mta.info/m/index?q=401462,MTA_401462,"40.811034, -73.958114"
401463	,AMSTERDAM AV/W 120 ST,M11,SW,https://bustime.mta.info/m/index?q=401463,MTA_401463,"40.809048, -73.959563"
401464	,AMSTERDAM AV/W 118 ST,M11,SW,https://bustime.mta.info/m/index?q=401464,MTA_401464,"40.807818, -73.960464"
401465	,AMSTERDAM AV/W 116 ST,M11,SW,https://bustime.mta.info/m/index?q=401465,MTA_401465,"40.806523, -73.961403"
401466	,AMSTERDAM AV/W 114 ST,M11,SW,https://bustime.mta.info/m/index?q=401466,MTA_401466,"40.805286, -73.962307"
401467	,AMSTERDAM AV/W 112 ST,M11,SW,https://bustime.mta.info/m/index?q=401467,MTA_401467,"40.804034, -73.963215"
