code,name,routes,direction,link,id,"Latitude,Longitude"
304942	,RALPH AV/GATES AV,B47,S,https://bustime.mta.info/m/index?q=304942,MTA_304942,"40.688817, -73.923954"
306144	,AVENUE U/E 54 ST,"B3, B47",NE,https://bustime.mta.info/m/index?q=306144,MTA_306144,"40.611007, -73.920407"
306153	,RALPH AV/AVENUE N,"B47, BM1",N,https://bustime.mta.info/m/index?q=306153,MTA_306153,"40.619865, -73.917245"
306154	,RALPH AV/E 65 ST,B47,N,https://bustime.mta.info/m/index?q=306154,MTA_306154,"40.622262, -73.917471"
306155	,RALPH AV/AVENUE L,"B47, BM1",N,https://bustime.mta.info/m/index?q=306155,MTA_306155,"40.624604, -73.91774"
306156	,RALPH AV/AVENUE K,B47,N,https://bustime.mta.info/m/index?q=306156,MTA_306156,"40.62701, -73.917975"
306157	,RALPH AV/AVENUE J,B47,N,https://bustime.mta.info/m/index?q=306157,MTA_306157,"40.629197, -73.918284"
306158	,RALPH AV/FLATLANDS AV,"B6, B47",N,https://bustime.mta.info/m/index?q=306158,MTA_306158,"40.632769, -73.918594"
306159	,RALPH AV/GLENWOOD RD,B47,N,https://bustime.mta.info/m/index?q=306159,MTA_306159,"40.634391, -73.918768"
306160	,RALPH AV/E 76 ST,B47,N,https://bustime.mta.info/m/index?q=306160,MTA_306160,"40.636277, -73.919014"
306161	,RALPH AV/FARRAGUT RD,B47,N,https://bustime.mta.info/m/index?q=306161,MTA_306161,"40.637906, -73.919149"
306162	,RALPH AV/FOSTER AV,B47,N,https://bustime.mta.info/m/index?q=306162,MTA_306162,"40.640704, -73.919472"
306165	,RALPH AV/AVENUE B,B47,N,https://bustime.mta.info/m/index?q=306165,MTA_306165,"40.64748, -73.920168"
306167	,RALPH AV/E 88 ST,B47,N,https://bustime.mta.info/m/index?q=306167,MTA_306167,"40.651264, -73.920557"
306168	,RALPH AV/CHURCH AV,B47,N,https://bustime.mta.info/m/index?q=306168,MTA_306168,"40.653133, -73.920772"
306172	,CLARKSON AV/REMSEN AV,B47,NE,https://bustime.mta.info/m/index?q=306172,MTA_306172,"40.657878, -73.925025"
306173	,CLARKSON AV/E 92 ST,B47,NE,https://bustime.mta.info/m/index?q=306173,MTA_306173,"40.658803, -73.923614"
306174	,CLARKSON AV/E 94 ST,B47,NE,https://bustime.mta.info/m/index?q=306174,MTA_306174,"40.659758, -73.922135"
306175	,CLARKSON AV/E 96 ST,B47,NE,https://bustime.mta.info/m/index?q=306175,MTA_306175,"40.660779, -73.920522"
306176	,ROCKAWAY PKWY/CLARKSON AV,B47,NW,https://bustime.mta.info/m/index?q=306176,MTA_306176,"40.661489, -73.920433"
306177	,WINTHROP ST/ROCKAWAY PKWY,B47,NE,https://bustime.mta.info/m/index?q=306177,MTA_306177,"40.662962, -73.921461"
306180	,RUTLAND RD/E 98 ST,B47,SW,https://bustime.mta.info/m/index?q=306180,MTA_306180,"40.664652, -73.923456"
306181	,ROCKAWAY PKWY/WINTHROP ST,B47,SE,https://bustime.mta.info/m/index?q=306181,MTA_306181,"40.662431, -73.921716"
306182	,CLARKSON AV/E 96 ST,B47,SW,https://bustime.mta.info/m/index?q=306182,MTA_306182,"40.660455, -73.92126"
306183	,CLARKSON AV/E 94 ST,B47,SW,https://bustime.mta.info/m/index?q=306183,MTA_306183,"40.659415, -73.922873"
306184	,CLARKSON AV/E 91 ST,B47,SW,https://bustime.mta.info/m/index?q=306184,MTA_306184,"40.65802, -73.925026"
306189	,RALPH AV/CHURCH AV,B47,S,https://bustime.mta.info/m/index?q=306189,MTA_306189,"40.652592, -73.920823"
306190	,RALPH AV/SNYDER AV,B47,S,https://bustime.mta.info/m/index?q=306190,MTA_306190,"40.650327, -73.920625"
306191	,RALPH AV/TILDEN AV,B47,S,https://bustime.mta.info/m/index?q=306191,MTA_306191,"40.648436, -73.920421"
306192	,RALPH AV/BEVERLY RD,B47,S,https://bustime.mta.info/m/index?q=306192,MTA_306192,"40.647143, -73.920253"
306193	,RALPH AV/CLARENDON RD,B47,S,https://bustime.mta.info/m/index?q=306193,MTA_306193,"40.645217, -73.920045"
306195	,RALPH AV/FOSTER AV,B47,S,https://bustime.mta.info/m/index?q=306195,MTA_306195,"40.639764, -73.919499"
306198	,RALPH AV/FLATLANDS AV,B47,S,https://bustime.mta.info/m/index?q=306198,MTA_306198,"40.631281, -73.918616"
306199	,RALPH AV/AVENUE J,B47,S,https://bustime.mta.info/m/index?q=306199,MTA_306199,"40.628416, -73.918337"
306200	,RALPH AV/AVENUE K,B47,S,https://bustime.mta.info/m/index?q=306200,MTA_306200,"40.626078, -73.918059"
306201	,RALPH AV/AVENUE L,"B47, BM1",S,https://bustime.mta.info/m/index?q=306201,MTA_306201,"40.623779, -73.917796"
306202	,RALPH AV/AVENUE M,B47,S,https://bustime.mta.info/m/index?q=306202,MTA_306202,"40.621613, -73.91761"
306203	,RALPH AV/AVENUE N,B47,S,https://bustime.mta.info/m/index?q=306203,MTA_306203,"40.61922, -73.917339"
306204	,MILL AV/RALPH AV,B47,SE,https://bustime.mta.info/m/index?q=306204,MTA_306204,"40.617813, -73.916647"
306205	,MILL AV/AVENUE T,B47,SE,https://bustime.mta.info/m/index?q=306205,MTA_306205,"40.616783, -73.915464"
306206	,MILL AV/AVENUE U,B47,SW,https://bustime.mta.info/m/index?q=306206,MTA_306206,"40.615413, -73.913979"
306209	,AVENUE U/E 54 ST,"B3, B47",SW,https://bustime.mta.info/m/index?q=306209,MTA_306209,"40.611147, -73.920646"
306332	,RALPH AV/CHASE CT,B47,S,https://bustime.mta.info/m/index?q=306332,MTA_306332,"40.641877, -73.919716"
306333	,RALPH AV/E 86 ST,B47,N,https://bustime.mta.info/m/index?q=306333,MTA_306333,"40.648302, -73.920249"
306348	,EAST NEW YORK AV/RALPH AV,"B12, B47",SW,https://bustime.mta.info/m/index?q=306348,MTA_306348,"40.666989, -73.923112"
306366	,MILL AV/AVENUE T,B47,NW,https://bustime.mta.info/m/index?q=306366,MTA_306366,"40.617328, -73.91588"
306502	,RALPH AV/CHASE CT,B47,N,https://bustime.mta.info/m/index?q=306502,MTA_306502,"40.642447, -73.919662"
307000	,RALPH AV/SAINT MARKS AV,B47,S,https://bustime.mta.info/m/index?q=307000,MTA_307000,"40.67338, -73.922229"
307306	,RALPH AV/EASTERN PKWY NORTH,"B15, B47",S,https://bustime.mta.info/m/index?q=307306,MTA_307306,"40.668654, -73.922674"
307361	,MILL AV/AVENUE U,"B47, B100",NW,https://bustime.mta.info/m/index?q=307361,MTA_307361,"40.615959, -73.914388"
307397	,RALPH AV/MILL AV,B47,N,https://bustime.mta.info/m/index?q=307397,MTA_307397,"40.618633, -73.917077"
307990	,RALPH AV/EASTERN PKWY,"B15, B47",N,https://bustime.mta.info/m/index?q=307990,MTA_307990,"40.668816, -73.922511"
308116	,RALPH AV/HERKIMER ST,B47,S,https://bustime.mta.info/m/index?q=308116,MTA_308116,"40.677374, -73.921853"
308311	,E 98 ST/SUTTER AV,"B47, B99",NW,https://bustime.mta.info/m/index?q=308311,MTA_308311,"40.665096, -73.922981"
308312	,MARCUS GARVEY BLVD/BROADWAY,B47,S,https://bustime.mta.info/m/index?q=308312,MTA_308312,"40.699574, -73.941444"
308546	,REMSEN AV/LENOX RD,"B17, B47",SE,https://bustime.mta.info/m/index?q=308546,MTA_308546,"40.655905, -73.923545"
901017	,MARCUS GARVEY BLVD/BROADWAY,"B15, B47",S,https://bustime.mta.info/m/index?q=901017,MTA_901017,"40.699747, -73.941465"
503869	,ASTORIA BLVD/74 ST,Q19,W,https://bustime.mta.info/m/index?q=503869,MTA_503869,"40.76688, -73.895119"
503871	,ASTORIA BLVD/STEINWAY ST,Q19,E,https://bustime.mta.info/m/index?q=503871,MTA_503871,"40.768747, -73.910507"
503872	,ASTORIA BLVD/73 ST PEDESTRIAN OVERPASS,Q19,E,https://bustime.mta.info/m/index?q=503872,MTA_503872,"40.766398, -73.896272"
503960	,ASTORIA BLVD/33 ST,Q19,W,https://bustime.mta.info/m/index?q=503960,MTA_503960,"40.77034, -73.915541"
504418	,ASTORIA BLVD/49 ST,Q19,E,https://bustime.mta.info/m/index?q=504418,MTA_504418,"40.767425, -73.902214"
504419	,ASTORIA BLVD/49 ST,Q19,W,https://bustime.mta.info/m/index?q=504419,MTA_504419,"40.767885, -73.901721"
505156	,ASTORIA BLVD/SOUND ST,Q19,W,https://bustime.mta.info/m/index?q=505156,MTA_505156,"40.769014, -73.907131"
505190	,ASTORIA BLVD/44 ST,Q19,E,https://bustime.mta.info/m/index?q=505190,MTA_505190,"40.768179, -73.907333"
505294	,HOYT AV/29 ST,Q19,NW,https://bustime.mta.info/m/index?q=505294,MTA_505294,"40.771504, -73.918096"
550607	,ASTORIA BLVD/CRESCENT ST,Q19,E,https://bustime.mta.info/m/index?q=550607,MTA_550607,"40.771315, -73.923104"
550608	,ASTORIA BLVD/28 ST,Q19,E,https://bustime.mta.info/m/index?q=550608,MTA_550608,"40.77068, -73.920666"
550612	,ASTORIA BLVD/37 ST,Q19,E,https://bustime.mta.info/m/index?q=550612,MTA_550612,"40.769061, -73.912781"
550613	,ASTORIA BLVD/37 ST,Q19,W,https://bustime.mta.info/m/index?q=550613,MTA_550613,"40.769827, -73.912195"
550615	,ASTORIA BLVD/42 ST,Q19,E,https://bustime.mta.info/m/index?q=550615,MTA_550615,"40.768503, -73.909247"
550620	,ASTORIA BLVD/80 ST,Q19,E,https://bustime.mta.info/m/index?q=550620,MTA_550620,"40.76518, -73.889228"
550622	,ASTORIA BLVD/82 ST,Q19,E,https://bustime.mta.info/m/index?q=550622,MTA_550622,"40.76482, -73.886477"
550623	,ASTORIA BLVD/82 ST,Q19,W,https://bustime.mta.info/m/index?q=550623,MTA_550623,"40.765153, -73.886955"
550625	,ASTORIA BLVD/84 ST,Q19,E,https://bustime.mta.info/m/index?q=550625,MTA_550625,"40.764509, -73.884904"
550626	,ASTORIA BLVD/86 ST,Q19,E,https://bustime.mta.info/m/index?q=550626,MTA_550626,"40.764174, -73.882947"
550627	,ASTORIA BLVD/88 ST,Q19,E,https://bustime.mta.info/m/index?q=550627,MTA_550627,"40.76385, -73.881063"
550629	,ASTORIA BLVD/89 ST,Q19,W,https://bustime.mta.info/m/index?q=550629,MTA_550629,"40.764054, -73.880249"
550631	,ASTORIA BLVD/92 ST,Q19,W,https://bustime.mta.info/m/index?q=550631,MTA_550631,"40.763552, -73.877503"
550642	,ASTORIA BLVD/87 ST,Q19,W,https://bustime.mta.info/m/index?q=550642,MTA_550642,"40.764379, -73.882352"
550643	,ASTORIA BLVD/85 ST,Q19,W,https://bustime.mta.info/m/index?q=550643,MTA_550643,"40.764703, -73.884368"
550646	,ASTORIA BLVD/72 ST,Q19,W,https://bustime.mta.info/m/index?q=550646,MTA_550646,"40.767248, -73.897193"
550647	,ASTORIA BLVD/70 ST,Q19,W,https://bustime.mta.info/m/index?q=550647,MTA_550647,"40.767439, -73.899063"
550648	,ASTORIA BLVD/47 ST,Q19,W,https://bustime.mta.info/m/index?q=550648,MTA_550648,"40.768187, -73.903621"
550650	,HOYT AV/27 ST,Q19,NW,https://bustime.mta.info/m/index?q=550650,MTA_550650,"40.772676, -73.919644"
552115	,ASTORIA BLVD/27 AV,Q19,W,https://bustime.mta.info/m/index?q=552115,MTA_552115,"40.772386, -73.926434"
552116	,ASTORIA BLVD/14 ST,Q19,W,https://bustime.mta.info/m/index?q=552116,MTA_552116,"40.772266, -73.928817"
552117	,ASTORIA BLVD/14 ST,Q19,E,https://bustime.mta.info/m/index?q=552117,MTA_552117,"40.772136, -73.92865"
552118	,ASTORIA BLVD/12 ST,Q19,W,https://bustime.mta.info/m/index?q=552118,MTA_552118,"40.772209, -73.930263"
552119	,ASTORIA BLVD/8 ST,Q19,W,https://bustime.mta.info/m/index?q=552119,MTA_552119,"40.772728, -73.932483"
552806	,HOYT AV/23 ST,Q19,NW,https://bustime.mta.info/m/index?q=552806,MTA_552806,"40.774724, -73.922345"
552807	,HOYT AV/CRESCENT ST,Q19,NW,https://bustime.mta.info/m/index?q=552807,MTA_552807,"40.77359, -73.92106"
553165	,ASTORIA BLVD/31 DR,Q19,W,https://bustime.mta.info/m/index?q=553165,MTA_553165,"40.760712, -73.86144"
553166	,ASTORIA BLVD/108 ST,Q19,E,https://bustime.mta.info/m/index?q=553166,MTA_553166,"40.760206, -73.860847"
553170	,ASTORIA BLVD/HUMPHREYS ST,Q19,W,https://bustime.mta.info/m/index?q=553170,MTA_553170,"40.761656, -73.866329"
982225	,ASTORIA BLVD/NEWTOWN AV,Q19,E,https://bustime.mta.info/m/index?q=982225,MTA_982225,"40.772084, -73.92558"
103261	,HENRY HUDSON PKWY EAST/W 246 ST,BX20,N,https://bustime.mta.info/m/index?q=103261,MTA_103261,"40.893486, -73.907923"
404250	,BROADWAY/W 207 ST,"BX20, BXM1",,https://bustime.mta.info/m/index?q=404250,MTA_404250,"40.867685, -73.921405"
400003	,4 AV/E 13 ST,"M1, M2, M3",N,https://bustime.mta.info/m/index?q=400003,MTA_400003,"40.733936, -73.98972"
400007	,PARK AV SOUTH/E 21 ST,"M1, M2, M3",NE,https://bustime.mta.info/m/index?q=400007,MTA_400007,"40.738976, -73.987053"
400019	,MADISON AV/E 46 ST,"M1, M2",NE,https://bustime.mta.info/m/index?q=400019,MTA_400019,"40.755228, -73.97739"
400021	,MADISON AV/E 50 ST,"M1, M2",NE,https://bustime.mta.info/m/index?q=400021,MTA_400021,"40.757739, -73.975556"
400022	,MADISON AV/E 53 ST,"M1, M2",NE,https://bustime.mta.info/m/index?q=400022,MTA_400022,"40.759606, -73.974198"
400023	,MADISON AV/E 56 ST,"BXM18, M1, M2",NE,https://bustime.mta.info/m/index?q=400023,MTA_400023,"40.761496, -73.972818"
400024	,MADISON AV/E 58 ST,"M1, M2",NE,https://bustime.mta.info/m/index?q=400024,MTA_400024,"40.762701, -73.971959"
400028	,MADISON AV/E 67 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400028,MTA_400028,"40.768812, -73.967483"
400030	,MADISON AV/E 72 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400030,MTA_400030,"40.772141, -73.96508"
400031	,MADISON AV/E 74 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400031,MTA_400031,"40.77345, -73.964142"
400032	,MADISON AV/E 77 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400032,MTA_400032,"40.775322, -73.962739"
400033	,MADISON AV/E 79 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400033,MTA_400033,"40.776647, -73.961823"
400034	,MADISON AV/E 83 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400034,MTA_400034,"40.778793, -73.960206"
400036	,MADISON AV/E 86 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400036,MTA_400036,"40.781155, -73.958483"
400037	,MADISON AV/E 89 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400037,MTA_400037,"40.782676, -73.957373"
400038	,MADISON AV/E 91 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400038,MTA_400038,"40.78436, -73.956137"
400039	,MADISON AV/E 93 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400039,MTA_400039,"40.785636, -73.955205"
400046	,MADISON AV/E 107 ST,"M1, M2, M3, M4",NE,https://bustime.mta.info/m/index?q=400046,MTA_400046,"40.794551, -73.948694"
400047	,MADISON AV/E 109 ST,M1,NE,https://bustime.mta.info/m/index?q=400047,MTA_400047,"40.795813, -73.947779"
400051	,MADISON AV/E 118 ST,M1,NE,https://bustime.mta.info/m/index?q=400051,MTA_400051,"40.801507, -73.943618"
400053	,MADISON AV/E 123 ST,"BXM2, BXM3, BXM4, M1",NE,https://bustime.mta.info/m/index?q=400053,MTA_400053,"40.804777, -73.941328"
400054	,MADISON AV/E 125 ST,M1,NE,https://bustime.mta.info/m/index?q=400054,MTA_400054,"40.806015, -73.940348"
400055	,MADISON AV/E 127 ST,M1,NE,https://bustime.mta.info/m/index?q=400055,MTA_400055,"40.807247, -73.939459"
400056	,MADISON AV/E 129 ST,M1,NE,https://bustime.mta.info/m/index?q=400056,MTA_400056,"40.808511, -73.938536"
400057	,MADISON AV/E 132 ST,M1,NE,https://bustime.mta.info/m/index?q=400057,MTA_400057,"40.810426, -73.937108"
400059	,5 AV/E 135 ST,M1,NE,https://bustime.mta.info/m/index?q=400059,MTA_400059,"40.813125, -73.937224"
400060	,5 AV/E 138 ST,M1,NE,https://bustime.mta.info/m/index?q=400060,MTA_400060,"40.814463, -73.936251"
400061	,W 139 ST/5 AV,M1,NW,https://bustime.mta.info/m/index?q=400061,MTA_400061,"40.815616, -73.936283"
400080	,CENTRE ST/BROOME ST,M1,NE,https://bustime.mta.info/m/index?q=400080,MTA_400080,"40.720678, -73.997674"
400081	,CLEVELAND  PL/SPRING ST,M1,N,https://bustime.mta.info/m/index?q=400081,MTA_400081,"40.722433, -73.997008"
400085	,LAFAYETTE ST/E 4 ST,M1,NE,https://bustime.mta.info/m/index?q=400085,MTA_400085,"40.728066, -73.992849"
400086	,LAFAYETTE ST/ASTOR PL,M1,NE,https://bustime.mta.info/m/index?q=400086,MTA_400086,"40.729751, -73.991427"
400091	,W 139 ST/MALCOLM X BLVD,M1,E,https://bustime.mta.info/m/index?q=400091,MTA_400091,"40.816381, -73.938746"
400092	,5 AV/W 138 ST,M1,SW,https://bustime.mta.info/m/index?q=400092,MTA_400092,"40.815202, -73.93598"
400093	,5 AV/W 137 ST,M1,SW,https://bustime.mta.info/m/index?q=400093,MTA_400093,"40.813791, -73.937003"
400094	,5 AV/W 135 ST,M1,SW,https://bustime.mta.info/m/index?q=400094,MTA_400094,"40.812365, -73.938045"
400095	,5 AV/W 132 ST,M1,SW,https://bustime.mta.info/m/index?q=400095,MTA_400095,"40.81062, -73.939282"
400096	,5 AV/W 130 ST,M1,SW,https://bustime.mta.info/m/index?q=400096,MTA_400096,"40.809347, -73.940208"
400097	,5 AV/W 128 ST,M1,SW,https://bustime.mta.info/m/index?q=400097,MTA_400097,"40.808076, -73.941141"
400098	,5 AV/W 125 ST,"BXM2, BXM3, BXM4, M1",SW,https://bustime.mta.info/m/index?q=400098,MTA_400098,"40.806137, -73.942555"
400099	,MOUNT MORRIS PARK WEST/W 124 ST,M1,SW,https://bustime.mta.info/m/index?q=400099,MTA_400099,"40.80619, -73.944603"
400102	,5 AV/W 118 ST,M1,SW,https://bustime.mta.info/m/index?q=400102,MTA_400102,"40.801694, -73.945835"
400103	,5 AV/W 116 ST,M1,SW,https://bustime.mta.info/m/index?q=400103,MTA_400103,"40.800355, -73.946815"
400105	,5 AV/W 112 ST,M1,SW,https://bustime.mta.info/m/index?q=400105,MTA_400105,"40.79786, -73.948595"
400107	,5 AV/E 109 ST,"M1, M2",SW,https://bustime.mta.info/m/index?q=400107,MTA_400107,"40.796533, -73.94957"
400108	,5 AV/E 108 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400108,MTA_400108,"40.795513, -73.950319"
400115	,5 AV/E 94 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400115,MTA_400115,"40.786559, -73.956865"
400116	,5 AV/E 92 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400116,MTA_400116,"40.785205, -73.957824"
400117	,5 AV/E 90 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400117,MTA_400117,"40.783993, -73.958712"
400118	,5 AV/E 87 ST,"BXM3, BXM4, M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400118,MTA_400118,"40.782181, -73.960036"
400119	,5 AV/E 84 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400119,MTA_400119,"40.780435, -73.961321"
400120	,5 AV/E 80 ST,"BXM2, M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400120,MTA_400120,"40.777791, -73.963228"
400121	,5 AV/E 79 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400121,MTA_400121,"40.776724, -73.963977"
400122	,5 AV/E 77 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400122,MTA_400122,"40.77561, -73.964837"
400123	,5 AV/E 75 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400123,MTA_400123,"40.774356, -73.965776"
400124	,5 AV/E 72 ST,"BXM6, BXM7, BXM8, BXM9, BXM10, M1, M2, M3, M4, M72",SW,https://bustime.mta.info/m/index?q=400124,MTA_400124,"40.771976, -73.967447"
400125	,5 AV/E 69 ST,"BXM3, BXM4, BXM11, M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400125,MTA_400125,"40.770259, -73.968739"
400126	,5 AV/E 66 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400126,MTA_400126,"40.768234, -73.970238"
400127	,5 AV/E 63 ST,"M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400127,MTA_400127,"40.766715, -73.971292"
400128	,5 AV/E 61 ST,"BXM3, BXM4, M1, M2, M3, M4",SW,https://bustime.mta.info/m/index?q=400128,MTA_400128,"40.76568, -73.972026"
400154	,BROADWAY/W 3 ST,"M1, M55",SW,https://bustime.mta.info/m/index?q=400154,MTA_400154,"40.727539, -73.9951"
400155	,BROADWAY/BLEECKER ST,"M1, M55",SW,https://bustime.mta.info/m/index?q=400155,MTA_400155,"40.726263, -73.996172"
400157	,BROADWAY/SPRING ST,"M1, M55",SW,https://bustime.mta.info/m/index?q=400157,MTA_400157,"40.722843, -73.999066"
400190	,MADISON AV/E 35 ST,"M1, M2",NE,https://bustime.mta.info/m/index?q=400190,MTA_400190,"40.748313, -73.982456"
