code,name,routes,direction,link,id,"Latitude,Longitude"
551321	,99 ST/58 AV,Q38,NW,https://bustime.mta.info/m/index?q=551321,MTA_551321,"40.737862, -73.859702"
551322	,CHRISTIE AV/99 ST,Q38,SW,https://bustime.mta.info/m/index?q=551322,MTA_551322,"40.74157, -73.862066"
551328	,ELIOT AV/83 PL,"Q38, QM24, QM25, QM34",SW,https://bustime.mta.info/m/index?q=551328,MTA_551328,"40.726893, -73.875415"
551329	,ELIOT AV/77 ST,"Q38, QM24, QM25, QM34",SW,https://bustime.mta.info/m/index?q=551329,MTA_551329,"40.723651, -73.882351"
551330	,ELIOT AV/MT OLIVET CRES,Q38,SW,https://bustime.mta.info/m/index?q=551330,MTA_551330,"40.71566, -73.899227"
551336	,JUNIPER VALLEY RD/70 ST,Q38,E,https://bustime.mta.info/m/index?q=551336,MTA_551336,"40.714657, -73.884882"
551337	,JUNIPER VALLEY RD/73 PL,Q38,E,https://bustime.mta.info/m/index?q=551337,MTA_551337,"40.714975, -73.881294"
551338	,JUNIPER VALLEY RD/75 ST,Q38,E,https://bustime.mta.info/m/index?q=551338,MTA_551338,"40.715403, -73.879395"
551339	,75 PL/65 DR,Q38,N,https://bustime.mta.info/m/index?q=551339,MTA_551339,"40.716179, -73.878989"
551340	,FURMANVILLE AV/77 ST,Q38,E,https://bustime.mta.info/m/index?q=551340,MTA_551340,"40.717211, -73.877071"
551341	,FURMANVILLE AV/78 ST,Q38,E,https://bustime.mta.info/m/index?q=551341,MTA_551341,"40.717389, -73.875517"
551342	,PENELOPE AV/79 ST,Q38,NE,https://bustime.mta.info/m/index?q=551342,MTA_551342,"40.718924, -73.875641"
551343	,PENELOPE AV/83 ST,Q38,NE,https://bustime.mta.info/m/index?q=551343,MTA_551343,"40.720955, -73.871274"
551344	,PENELOPE AV/84 ST,Q38,NE,https://bustime.mta.info/m/index?q=551344,MTA_551344,"40.721557, -73.869956"
551346	,63 DR/WOODHAVEN BLVD,Q38,NE,https://bustime.mta.info/m/index?q=551346,MTA_551346,"40.722749, -73.867379"
551347	,63 DR/FICHETT ST,Q38,NE,https://bustime.mta.info/m/index?q=551347,MTA_551347,"40.723717, -73.866356"
551351	,63 RD/99 ST,Q38,E,https://bustime.mta.info/m/index?q=551351,MTA_551351,"40.732509, -73.856825"
551354	,63 RD/YELLOWSTONE BLVD,Q38,E,https://bustime.mta.info/m/index?q=551354,MTA_551354,"40.73366, -73.852282"
551356	,63 RD/108 ST,Q38,E,https://bustime.mta.info/m/index?q=551356,MTA_551356,"40.734238, -73.850364"
552964	,99 ST/LEWIS AV,Q38,NW,https://bustime.mta.info/m/index?q=552964,MTA_552964,"40.739828, -73.860728"
552991	,FRESH POND RD/ELIOT AV,"Q38, QM24, QM25, QM34",S,https://bustime.mta.info/m/index?q=552991,MTA_552991,"40.71387, -73.901086"
552995	,59 AV/94 ST,Q38,E,https://bustime.mta.info/m/index?q=552995,MTA_552995,"40.734762, -73.866934"
553183	,OTIS AV/CALLOWAY ST,Q38,SW,https://bustime.mta.info/m/index?q=553183,MTA_553183,"40.736916, -73.856246"
982062	,57 AV/94 ST,Q38,W,https://bustime.mta.info/m/index?q=982062,MTA_982062,"40.736201, -73.867759"
982097	,62 DR/108 ST,Q38,W,https://bustime.mta.info/m/index?q=982097,MTA_982097,"40.735788, -73.850816"
400394	,MANHATTAN AV/W 116 ST,"M7, M116",NE,https://bustime.mta.info/m/index?q=400394,MTA_400394,"40.804877, -73.956842"
400482	,MANHATTAN AV/W 116 ST,"M3, M7, M116",SW,https://bustime.mta.info/m/index?q=400482,MTA_400482,"40.804751, -73.957121"
400483	,MANHATTAN AV/W 114 ST,"M3, M7, M116",SW,https://bustime.mta.info/m/index?q=400483,MTA_400483,"40.803829, -73.957789"
400484	,MANHATTAN AV/W 112 ST,"M3, M7, M116",SW,https://bustime.mta.info/m/index?q=400484,MTA_400484,"40.802216, -73.958968"
401036	,W 106 ST/AMSTERDAM AV,"M7, M116",SE,https://bustime.mta.info/m/index?q=401036,MTA_401036,"40.800184, -73.965359"
401037	,W 106 ST/COLUMBUS AV,"M7, M116",SE,https://bustime.mta.info/m/index?q=401037,MTA_401037,"40.798989, -73.962527"
401038	,MANHATTAN AV/W 106 ST,"M7, M116",NE,https://bustime.mta.info/m/index?q=401038,MTA_401038,"40.798937, -73.96118"
401039	,MANHATTAN AV/W 109 ST,"M7, M116",NE,https://bustime.mta.info/m/index?q=401039,MTA_401039,"40.800471, -73.960056"
401044	,W 116 ST/FREDERICK DOUGLASS BLVD,"M7, M116",SE,https://bustime.mta.info/m/index?q=401044,MTA_401044,"40.804229, -73.955203"
401045	,W 116 ST/ADAM C POWELL BLVD,"M7, M116",SE,https://bustime.mta.info/m/index?q=401045,MTA_401045,"40.802908, -73.952032"
401078	,W 116 ST/SAINT NICHOLAS AV,"M7, M116",NW,https://bustime.mta.info/m/index?q=401078,MTA_401078,"40.803561, -73.953097"
401079	,W 116 ST/FREDERICK DOUGLASS BLVD,"M7, M116",NW,https://bustime.mta.info/m/index?q=401079,MTA_401079,"40.804421, -73.955141"
401084	,MANHATTAN AV/W 108 ST,"M7, M116",SW,https://bustime.mta.info/m/index?q=401084,MTA_401084,"40.799754, -73.960764"
401085	,MANHATTAN AV/W 106 ST,"M7, M116",SW,https://bustime.mta.info/m/index?q=401085,MTA_401085,"40.798802, -73.961459"
401727	,1 AV/E 116 ST,"M15, M15+, M116",NE,https://bustime.mta.info/m/index?q=401727,MTA_401727,"40.796323, -73.935122"
401729	,1 AV/E 120 ST,"M15, M116",NE,https://bustime.mta.info/m/index?q=401729,MTA_401729,"40.798936, -73.933223"
401730	,1 AV/PALADINO AV,"M15, M116",NE,https://bustime.mta.info/m/index?q=401730,MTA_401730,"40.80036, -73.932182"
401977	,W 106 ST/BROADWAY,M116,NW,https://bustime.mta.info/m/index?q=401977,MTA_401977,"40.801329, -73.967601"
401988	,W 116 ST/MALCOLM X BLVD,"M102, M116",SE,https://bustime.mta.info/m/index?q=401988,MTA_401988,"40.801755, -73.949213"
401989	,W 116 ST/5 AV,"M102, M116",E,https://bustime.mta.info/m/index?q=401989,MTA_401989,"40.800666, -73.94671"
401990	,E 116 ST/MADISON AV,"M102, M116",SE,https://bustime.mta.info/m/index?q=401990,MTA_401990,"40.799718, -73.944398"
401992	,E 116 ST/LEXINGTON AV,M116,SE,https://bustime.mta.info/m/index?q=401992,MTA_401992,"40.798605, -73.941821"
401993	,E 116 ST/3 AV,M116,SE,https://bustime.mta.info/m/index?q=401993,MTA_401993,"40.797712, -73.939691"
401994	,E 116 ST/2 AV,M116,SE,https://bustime.mta.info/m/index?q=401994,MTA_401994,"40.796991, -73.937987"
401998	,PLEASANT AV/E 120 ST,M116,NW,https://bustime.mta.info/m/index?q=401998,MTA_401998,"40.797641, -73.931109"
401999	,E 116 ST/PLEASANT AV,M116,NW,https://bustime.mta.info/m/index?q=401999,MTA_401999,"40.795306, -73.93351"
402000	,E 116 ST/1 AV,M116,W,https://bustime.mta.info/m/index?q=402000,MTA_402000,"40.796005, -73.935171"
402001	,E 116 ST/2 AV,M116,NW,https://bustime.mta.info/m/index?q=402001,MTA_402001,"40.797247, -73.938121"
402002	,E 116 ST/3 AV,M116,NW,https://bustime.mta.info/m/index?q=402002,MTA_402002,"40.797928, -73.939742"
402003	,E 116 ST/LEXINGTON AV,"M102, M116",NW,https://bustime.mta.info/m/index?q=402003,MTA_402003,"40.798601, -73.941471"
402004	,E 116 ST/PARK AV,"M102, M116",NW,https://bustime.mta.info/m/index?q=402004,MTA_402004,"40.799171, -73.942827"
402005	,E 116 ST/MADISON AV,"M102, M116",NW,https://bustime.mta.info/m/index?q=402005,MTA_402005,"40.800172, -73.94517"
402006	,E 116 ST/5 AV,"M102, M116",NW,https://bustime.mta.info/m/index?q=402006,MTA_402006,"40.800626, -73.946224"
402016	,W 106 ST/COLUMBUS AV,M116,NW,https://bustime.mta.info/m/index?q=402016,MTA_402016,"40.799239, -73.962661"
402017	,W 106 ST/AMSTERDAM AV,M116,NW,https://bustime.mta.info/m/index?q=402017,MTA_402017,"40.800678, -73.966059"
403392	,MANHATTAN AV/CATHEDRAL PKWY,"M7, M116",SW,https://bustime.mta.info/m/index?q=403392,MTA_403392,"40.800882, -73.95994"
404274	,W 116 ST/MALCOLM X BLVD,"M7, M116",NW,https://bustime.mta.info/m/index?q=404274,MTA_404274,"40.802292, -73.950025"
404911	,W 106 ST/BROADWAY,M116,SE,https://bustime.mta.info/m/index?q=404911,MTA_404911,"40.801154, -73.967576"
405087	,MANHATTAN AV/W 111 ST,"M3, M7, M116",NE,https://bustime.mta.info/m/index?q=405087,MTA_405087,"40.80173, -73.959138"
405092	,MANHATTAN AV/W 113 ST,"M3, M7, M116",NE,https://bustime.mta.info/m/index?q=405092,MTA_405092,"40.803344, -73.957959"
405315	,PLEASANT AV/E 117 ST,M116,SW,https://bustime.mta.info/m/index?q=405315,MTA_405315,"40.795918, -73.932694"
803059	,PLEASANT AV/E 120 ST,M116,NW,https://bustime.mta.info/m/index?q=803059,MTA_803059,"40.797614, -73.93101"
201236	,CEBRA AV/SAINT PAULS AV,"S52, SIM30",NW,https://bustime.mta.info/m/index?q=201236,MTA_201236,"40.63062, -74.08163"
201273	,CEBRA AV/SAINT PAULS AV,"S52, SIM30",SE,https://bustime.mta.info/m/index?q=201273,MTA_201273,"40.630532, -74.081745"
450124	,5TH AVE / W 48TH ST,SIM30,SW,https://bustime.mta.info/m/index?q=450124,MTA_450124,"40.757018, -73.978429"
905044	,FOREST AV/SOUTH AV,SIM30,E,https://bustime.mta.info/m/index?q=905044,MTA_905044,"40.627115, -74.165571"
300853	,REMSEN AV/AVENUE D,B17,SE,https://bustime.mta.info/m/index?q=300853,MTA_300853,"40.646308, -73.91291"
301726	,SEAVIEW AV/E 108 ST,B17,SW,https://bustime.mta.info/m/index?q=301726,MTA_301726,"40.639067, -73.881716"
301727	,SEAVIEW AV/E 105 ST,B17,SW,https://bustime.mta.info/m/index?q=301727,MTA_301727,"40.637852, -73.8837"
301728	,SEAVIEW AV/E 102 ST,B17,SW,https://bustime.mta.info/m/index?q=301728,MTA_301728,"40.636411, -73.88594"
301730	,SEAVIEW AV/ROCKAWAY PKWY,B17,SW,https://bustime.mta.info/m/index?q=301730,MTA_301730,"40.634027, -73.889626"
301731	,SEAVIEW AV/E 95 ST,B17,SW,https://bustime.mta.info/m/index?q=301731,MTA_301731,"40.632648, -73.8917"
301732	,SEAVIEW AV/E 93 ST,B17,SW,https://bustime.mta.info/m/index?q=301732,MTA_301732,"40.631711, -73.893157"
301733	,SEAVIEW AV/REMSEN AV,B17,SW,https://bustime.mta.info/m/index?q=301733,MTA_301733,"40.630548, -73.894945"
301734	,REMSEN AV/AVENUE N,B17,NW,https://bustime.mta.info/m/index?q=301734,MTA_301734,"40.632384, -73.897068"
301735	,REMSEN AV/AVENUE M,B17,NW,https://bustime.mta.info/m/index?q=301735,MTA_301735,"40.633964, -73.898828"
301736	,REMSEN AV/AVENUE L,B17,NW,https://bustime.mta.info/m/index?q=301736,MTA_301736,"40.635607, -73.900663"
301737	,REMSEN AV/AVENUE K,B17,NW,https://bustime.mta.info/m/index?q=301737,MTA_301737,"40.637162, -73.902393"
301738	,REMSEN AV/AVENUE J,B17,NW,https://bustime.mta.info/m/index?q=301738,MTA_301738,"40.638879, -73.904304"
301739	,REMSEN AV/FLATLANDS AV,B17,NW,https://bustime.mta.info/m/index?q=301739,MTA_301739,"40.640566, -73.906183"
301740	,REMSEN AV/GLENWOOD RD,B17,NW,https://bustime.mta.info/m/index?q=301740,MTA_301740,"40.642066, -73.90786"
301742	,REMSEN AV/FOSTER AV,B17,NW,https://bustime.mta.info/m/index?q=301742,MTA_301742,"40.645197, -73.911336"
301743	,REMSEN AV/AVENUE D,B17,NW,https://bustime.mta.info/m/index?q=301743,MTA_301743,"40.646258, -73.912513"
301744	,REMSEN AV/DITMAS AV,B17,NW,https://bustime.mta.info/m/index?q=301744,MTA_301744,"40.648043, -73.914547"
301745	,REMSEN AV/AVENUE B,B17,SE,https://bustime.mta.info/m/index?q=301745,MTA_301745,"40.649261, -73.916153"
301746	,REMSEN AV/AVENUE A,"B8, B17",NW,https://bustime.mta.info/m/index?q=301746,MTA_301746,"40.651406, -73.918291"
301747	,REMSEN AV/CHURCH AV,B17,NW,https://bustime.mta.info/m/index?q=301747,MTA_301747,"40.653114, -73.920191"
301751	,REMSEN AV/CLARKSON AV,B17,NW,https://bustime.mta.info/m/index?q=301751,MTA_301751,"40.657941, -73.925541"
301752	,REMSEN AV/WINTHROP ST,B17,NW,https://bustime.mta.info/m/index?q=301752,MTA_301752,"40.65963, -73.927428"
301753	,REMSEN AV/RUTLAND RD,B17,NW,https://bustime.mta.info/m/index?q=301753,MTA_301753,"40.66125, -73.929239"
301755	,EAST NEW YORK AV/SCHENECTADY AV,B17,W,https://bustime.mta.info/m/index?q=301755,MTA_301755,"40.66261, -73.934919"
301757	,TROY AV/EMPIRE BLVD,B17,N,https://bustime.mta.info/m/index?q=301757,MTA_301757,"40.664096, -73.937058"
301758	,TROY AV/MONTGOMERY ST,B17,N,https://bustime.mta.info/m/index?q=301758,MTA_301758,"40.664936, -73.936985"
301759	,TROY AV/CARROLL ST,B17,N,https://bustime.mta.info/m/index?q=301759,MTA_301759,"40.666673, -73.936811"
301760	,TROY AV/EASTERN PKWY,B17,N,https://bustime.mta.info/m/index?q=301760,MTA_301760,"40.668753, -73.936618"
301762	,GLENWOOD RD/E 96 ST,B17,NE,https://bustime.mta.info/m/index?q=301762,MTA_301762,"40.64483, -73.902673"
301766	,E 80 ST/PAERDEGAT 15 ST,B17,NW,https://bustime.mta.info/m/index?q=301766,MTA_301766,"40.627883, -73.900544"
301767	,E 80 ST/AVENUE N,B17,NW,https://bustime.mta.info/m/index?q=301767,MTA_301767,"40.628798, -73.902575"
301768	,AVENUE L/E 83 ST,B17,NE,https://bustime.mta.info/m/index?q=301768,MTA_301768,"40.632158, -73.905236"
301769	,AVENUE L/E 85 ST,B17,NE,https://bustime.mta.info/m/index?q=301769,MTA_301769,"40.633101, -73.903786"
301770	,AVENUE L/E 87 ST,B17,NE,https://bustime.mta.info/m/index?q=301770,MTA_301770,"40.634041, -73.902329"
301776	,REMSEN AV/E 51 ST,B17,SE,https://bustime.mta.info/m/index?q=301776,MTA_301776,"40.66194, -73.930306"
301777	,REMSEN AV/RUTLAND RD,B17,SE,https://bustime.mta.info/m/index?q=301777,MTA_301777,"40.660567, -73.928782"
301778	,REMSEN AV/E 54 ST,B17,SE,https://bustime.mta.info/m/index?q=301778,MTA_301778,"40.658899, -73.926928"
301779	,REMSEN AV/E 56 ST,B17,SE,https://bustime.mta.info/m/index?q=301779,MTA_301779,"40.657845, -73.925751"
301783	,REMSEN AV/CHURCH AV,"B8, B17",SE,https://bustime.mta.info/m/index?q=301783,MTA_301783,"40.652524, -73.919799"
301786	,REMSEN AV/DITMAS AV,B17,SE,https://bustime.mta.info/m/index?q=301786,MTA_301786,"40.648121, -73.914889"
301788	,REMSEN AV/FOSTER AV,B17,SE,https://bustime.mta.info/m/index?q=301788,MTA_301788,"40.644569, -73.91097"
301789	,REMSEN AV/FARRAGUT RD,B17,SE,https://bustime.mta.info/m/index?q=301789,MTA_301789,"40.642896, -73.909094"
301790	,REMSEN AV/GLENWOOD RD,B17,SE,https://bustime.mta.info/m/index?q=301790,MTA_301790,"40.641418, -73.907461"
301791	,REMSEN AV/FLATLANDS AV,B17,SE,https://bustime.mta.info/m/index?q=301791,MTA_301791,"40.639885, -73.905751"
301792	,REMSEN AV/AVENUE J,B17,SE,https://bustime.mta.info/m/index?q=301792,MTA_301792,"40.638294, -73.903984"
301793	,REMSEN AV/AVENUE K,B17,SE,https://bustime.mta.info/m/index?q=301793,MTA_301793,"40.636494, -73.901976"
301794	,REMSEN AV/AVENUE L,B17,SE,https://bustime.mta.info/m/index?q=301794,MTA_301794,"40.635011, -73.900328"
301795	,REMSEN AV/AVENUE M,B17,SE,https://bustime.mta.info/m/index?q=301795,MTA_301795,"40.633357, -73.898483"
301796	,REMSEN AV/AVENUE N,B17,SE,https://bustime.mta.info/m/index?q=301796,MTA_301796,"40.631703, -73.896644"
301797	,REMSEN AV/SEAVIEW AV,B17,SE,https://bustime.mta.info/m/index?q=301797,MTA_301797,"40.630431, -73.895227"
301798	,SEAVIEW AV/E 91 ST,B17,NE,https://bustime.mta.info/m/index?q=301798,MTA_301798,"40.630757, -73.894216"
301799	,SEAVIEW AV/E 93 ST,B17,NE,https://bustime.mta.info/m/index?q=301799,MTA_301799,"40.631927, -73.892375"
301800	,SEAVIEW AV/E 95 ST,B17,NE,https://bustime.mta.info/m/index?q=301800,MTA_301800,"40.632823, -73.890982"
301801	,SEAVIEW AV/ROCKAWAY PKWY,B17,NE,https://bustime.mta.info/m/index?q=301801,MTA_301801,"40.634007, -73.889096"
301802	,SEAVIEW AV/E 99 ST,B17,NE,https://bustime.mta.info/m/index?q=301802,MTA_301802,"40.634939, -73.887653"
301803	,SEAVIEW AV/E 102 ST,B17,NE,https://bustime.mta.info/m/index?q=301803,MTA_301803,"40.635964, -73.886066"
301804	,SEAVIEW AV/E 104 ST,B17,NE,https://bustime.mta.info/m/index?q=301804,MTA_301804,"40.637282, -73.884018"
301811	,AVENUE L/E 86 ST,B17,SW,https://bustime.mta.info/m/index?q=301811,MTA_301811,"40.633323, -73.90371"
301812	,AVENUE L/E 84 ST,B17,SW,https://bustime.mta.info/m/index?q=301812,MTA_301812,"40.632361, -73.905196"
301813	,AVENUE L/E 82 ST,B17,SW,https://bustime.mta.info/m/index?q=301813,MTA_301813,"40.631653, -73.906292"
301814	,E 80 ST/PAERDEGAT 7 ST,"B17, B103, BM2",SE,https://bustime.mta.info/m/index?q=301814,MTA_301814,"40.630573, -73.907047"
301815	,E 80 ST/PAERDEGAT 10 ST,B17,SE,https://bustime.mta.info/m/index?q=301815,MTA_301815,"40.629486, -73.904635"
301816	,E 80 ST/PAERDEGAT 13 ST,B17,SE,https://bustime.mta.info/m/index?q=301816,MTA_301816,"40.628331, -73.902068"
306620	,E 80 ST/AVENUE M,B17,NW,https://bustime.mta.info/m/index?q=306620,MTA_306620,"40.62992, -73.905074"
306870	,REMSEN AV/AVENUE B,"B8, B17",NW,https://bustime.mta.info/m/index?q=306870,MTA_306870,"40.649807, -73.916502"
306908	,REMSEN AV/FARRAGUT RD,B17,NW,https://bustime.mta.info/m/index?q=306908,MTA_306908,"40.643491, -73.909458"
307011	,EASTERN PKWY/SCHENECTADY AV,B17,E,https://bustime.mta.info/m/index?q=307011,MTA_307011,"40.6687, -73.934069"
307018	,GLENWOOD RD/E 94 ST,B17,NE,https://bustime.mta.info/m/index?q=307018,MTA_307018,"40.643499, -73.904734"
307182	,E 80 ST/PAERDEGAT 15 ST,B17,NW,https://bustime.mta.info/m/index?q=307182,MTA_307182,"40.627792, -73.900455"
307322	,GLENWOOD RD/REMSEN AV,B17,NE,https://bustime.mta.info/m/index?q=307322,MTA_307322,"40.641947, -73.907157"
307789	,AVENUE L/E 88 ST,B17,SW,https://bustime.mta.info/m/index?q=307789,MTA_307789,"40.634236, -73.9023"
