code,name,routes,direction,link,id,"Latitude,Longitude"
550895	,AUSTIN ST/69 RD,Q23,E,https://bustime.mta.info/m/index?q=550895,MTA_550895,"40.721335, -73.848331"
550896	,AUSTIN ST/69 RD,Q23,W,https://bustime.mta.info/m/index?q=550896,MTA_550896,"40.721503, -73.848177"
550898	,71 AV/QUEENS BLVD,Q23,NE,https://bustime.mta.info/m/index?q=550898,MTA_550898,"40.721106, -73.844033"
550899	,71 AV/QUEENS BLVD,Q23,SW,https://bustime.mta.info/m/index?q=550899,MTA_550899,"40.720962, -73.844415"
550900	,108 ST/70 RD,Q23,NW,https://bustime.mta.info/m/index?q=550900,MTA_550900,"40.722477, -73.84403"
550901	,108 ST/JEWEL AV,Q23,NW,https://bustime.mta.info/m/index?q=550901,MTA_550901,"40.723793, -73.84474"
550902	,108 ST/69 AV,Q23,NW,https://bustime.mta.info/m/index?q=550902,MTA_550902,"40.725165, -73.845432"
550903	,108 ST/68 AV,Q23,NW,https://bustime.mta.info/m/index?q=550903,MTA_550903,"40.727153, -73.84646"
550904	,108 ST/67 AV,Q23,NW,https://bustime.mta.info/m/index?q=550904,MTA_550904,"40.728888, -73.847389"
550905	,108 ST/66 AV,Q23,NW,https://bustime.mta.info/m/index?q=550905,MTA_550905,"40.730478, -73.848161"
550906	,108 ST/65 AV,Q23,NW,https://bustime.mta.info/m/index?q=550906,MTA_550906,"40.73155, -73.848704"
550907	,108 ST/65 AV,Q23,SE,https://bustime.mta.info/m/index?q=550907,MTA_550907,"40.731509, -73.848993"
550908	,108 ST/63 DR,Q23,NW,https://bustime.mta.info/m/index?q=550908,MTA_550908,"40.7339, -73.849968"
550910	,108 ST/62 DR,Q23,SE,https://bustime.mta.info/m/index?q=550910,MTA_550910,"40.735255, -73.850918"
550913	,108 ST/HORACE HARDING EXPWY,Q23,SE,https://bustime.mta.info/m/index?q=550913,MTA_550913,"40.736844, -73.851769"
550917	,108 ST/51 AV,Q23,NW,https://bustime.mta.info/m/index?q=550917,MTA_550917,"40.743885, -73.8551"
550918	,108 ST/49 AV,Q23,NW,https://bustime.mta.info/m/index?q=550918,MTA_550918,"40.745458, -73.855923"
550919	,108 ST/47 AV,Q23,NW,https://bustime.mta.info/m/index?q=550919,MTA_550919,"40.746787, -73.85654"
550920	,108 ST/47 AV,Q23,SE,https://bustime.mta.info/m/index?q=550920,MTA_550920,"40.746477, -73.856741"
550921	,108 ST/44 AV,Q23,NW,https://bustime.mta.info/m/index?q=550921,MTA_550921,"40.748239, -73.857288"
550922	,43 AV/108 ST,Q23,W,https://bustime.mta.info/m/index?q=550922,MTA_550922,"40.748783, -73.858001"
550923	,43 AV/108 ST,Q23,E,https://bustime.mta.info/m/index?q=550923,MTA_550923,"40.748567, -73.857827"
550925	,43 AV/104 ST,Q23,E,https://bustime.mta.info/m/index?q=550925,MTA_550925,"40.747811, -73.860399"
550926	,43 AV/102 ST,Q23,W,https://bustime.mta.info/m/index?q=550926,MTA_550926,"40.747317, -73.8627"
550927	,103 ST/ROOSEVELT AV,Q23,NW,https://bustime.mta.info/m/index?q=550927,MTA_550927,"40.750232, -73.8628"
550928	,103 ST/37 AV,Q23,NW,https://bustime.mta.info/m/index?q=550928,MTA_550928,"40.75342, -73.864397"
550929	,103 ST/35 AV,Q23,N,https://bustime.mta.info/m/index?q=550929,MTA_550929,"40.754886, -73.865089"
550930	,103 ST/NORTHERN BLVD,Q23,N,https://bustime.mta.info/m/index?q=550930,MTA_550930,"40.757472, -73.865516"
550931	,32 AV/103 ST,Q23,W,https://bustime.mta.info/m/index?q=550931,MTA_550931,"40.759574, -73.866207"
550932	,32 AV/101 ST,Q23,W,https://bustime.mta.info/m/index?q=550932,MTA_550932,"40.759404, -73.867636"
550933	,101 ST/31 AV,Q23,N,https://bustime.mta.info/m/index?q=550933,MTA_550933,"40.760961, -73.867914"
550934	,29 AV/HUMPHREYS ST,Q23,NE,https://bustime.mta.info/m/index?q=550934,MTA_550934,"40.762301, -73.865951"
550935	,29 AV/ERICSSON ST,Q23,NE,https://bustime.mta.info/m/index?q=550935,MTA_550935,"40.762952, -73.864603"
550936	,29 AV/ERICSSON ST,Q23,SW,https://bustime.mta.info/m/index?q=550936,MTA_550936,"40.762937, -73.865047"
550937	,29 AV/BUTLER ST,Q23,NE,https://bustime.mta.info/m/index?q=550937,MTA_550937,"40.763764, -73.863117"
550938	,29 AV/BUTLER ST,Q23,SW,https://bustime.mta.info/m/index?q=550938,MTA_550938,"40.763779, -73.863529"
550940	,29 AV/HUMPHREYS ST,Q23,SW,https://bustime.mta.info/m/index?q=550940,MTA_550940,"40.762123, -73.866473"
550941	,102 ST/ASTORIA BLVD,Q23,S,https://bustime.mta.info/m/index?q=550941,MTA_550941,"40.761427, -73.867374"
550942	,102 ST/32 AV,Q23,S,https://bustime.mta.info/m/index?q=550942,MTA_550942,"40.759218, -73.866997"
550943	,102 ST/NORTHERN BLVD,Q23,S,https://bustime.mta.info/m/index?q=550943,MTA_550943,"40.757347, -73.866649"
550944	,102 ST/34 AV,Q23,S,https://bustime.mta.info/m/index?q=550944,MTA_550944,"40.755533, -73.86632"
550945	,102 ST/35 AV,Q23,S,https://bustime.mta.info/m/index?q=550945,MTA_550945,"40.7544, -73.866118"
550946	,102 ST/37 AV,Q23,SE,https://bustime.mta.info/m/index?q=550946,MTA_550946,"40.753119, -73.865603"
550947	,37 AV/104 ST,Q23,E,https://bustime.mta.info/m/index?q=550947,MTA_550947,"40.753384, -73.863679"
550950	,108 ST/CORONA AV,Q23,SE,https://bustime.mta.info/m/index?q=550950,MTA_550950,"40.743521, -73.855139"
550952	,108 ST/63 RD,Q23,SE,https://bustime.mta.info/m/index?q=550952,MTA_550952,"40.734176, -73.850381"
550953	,108 ST/66 RD,Q23,SE,https://bustime.mta.info/m/index?q=550953,MTA_550953,"40.72949, -73.847969"
550954	,108 ST/67 RD,Q23,SE,https://bustime.mta.info/m/index?q=550954,MTA_550954,"40.728182, -73.847296"
550955	,108 ST/68 RD,Q23,SE,https://bustime.mta.info/m/index?q=550955,MTA_550955,"40.72619, -73.846245"
550956	,108 ST/69 RD,Q23,SE,https://bustime.mta.info/m/index?q=550956,MTA_550956,"40.724439, -73.84537"
550959	,AUSTIN ST/70 RD,Q23,W,https://bustime.mta.info/m/index?q=550959,MTA_550959,"40.720697, -73.845987"
550961	,BURNS ST/68 AV,Q23,E,https://bustime.mta.info/m/index?q=550961,MTA_550961,"40.721353, -73.851817"
550962	,69 AV/CLYDE ST,Q23,S,https://bustime.mta.info/m/index?q=550962,MTA_550962,"40.720044, -73.850521"
550963	,69 AV/EXETER ST,Q23,SW,https://bustime.mta.info/m/index?q=550963,MTA_550963,"40.718697, -73.85116"
550964	,69 AV/LOUBET ST,Q23,SW,https://bustime.mta.info/m/index?q=550964,MTA_550964,"40.714416, -73.853919"
550965	,LOUBET ST/70 AV,Q23,E,https://bustime.mta.info/m/index?q=550965,MTA_550965,"40.713353, -73.851567"
551849	,108 ST/QUEENS BLVD,Q23,S,https://bustime.mta.info/m/index?q=551849,MTA_551849,"40.721784, -73.843949"
553046	,69 AV/JUNO ST,Q23,NE,https://bustime.mta.info/m/index?q=553046,MTA_553046,"40.715606, -73.852858"
553118	,108 ST/49 AV,Q23,SE,https://bustime.mta.info/m/index?q=553118,MTA_553118,"40.745183, -73.855988"
553168	,AUSTIN ST/70 RD,Q23,E,https://bustime.mta.info/m/index?q=553168,MTA_553168,"40.720403, -73.845818"
553169	,71 AV/LOUBET ST,Q23,SW,https://bustime.mta.info/m/index?q=553169,MTA_553169,"40.712631, -73.849729"
553222	,43 AV/104 ST,Q23,W,https://bustime.mta.info/m/index?q=553222,MTA_553222,"40.747828, -73.860927"
553341	,71 AV/METROPOLITAN AV,Q23,SW,https://bustime.mta.info/m/index?q=553341,MTA_553341,"40.710338, -73.851096"
982092	,DITMARS BLVD/102 ST,Q23,SE,https://bustime.mta.info/m/index?q=982092,MTA_982092,"40.76878, -73.868526"
982182	,104 ST/ROOSEVELT AV,Q23,SE,https://bustime.mta.info/m/index?q=982182,MTA_982182,"40.749694, -73.861698"
202304	,ANNADALE RD/NORTH PINE TERR,S55,SW,https://bustime.mta.info/m/index?q=202304,MTA_202304,"40.537936, -74.178824"
202305	,ANNADALE RD/AMBOY RD,S55,SW,https://bustime.mta.info/m/index?q=202305,MTA_202305,"40.536135, -74.180643"
202306	,AMBOY RD/ALVINE AV,S55,W,https://bustime.mta.info/m/index?q=202306,MTA_202306,"40.535228, -74.18313"
202307	,AMBOY RD/ARBUTUS AV,S55,W,https://bustime.mta.info/m/index?q=202307,MTA_202307,"40.534183, -74.186196"
202309	,AMBOY RD/HUGUENOT AV,S55,SW,https://bustime.mta.info/m/index?q=202309,MTA_202309,"40.532075, -74.191606"
202329	,AMBOY RD/KINGDOM AV,S55,NE,https://bustime.mta.info/m/index?q=202329,MTA_202329,"40.532598, -74.190339"
202330	,AMBOY RD/ARBUTUS AV,S55,E,https://bustime.mta.info/m/index?q=202330,MTA_202330,"40.534026, -74.18635"
202331	,AMBOY RD/RUGGLES ST,S55,E,https://bustime.mta.info/m/index?q=202331,MTA_202331,"40.534947, -74.183698"
202332	,ANNADALE RD/AMBOY RD,S55,NE,https://bustime.mta.info/m/index?q=202332,MTA_202332,"40.536067, -74.18048"
202333	,ANNADALE RD/HILLIS ST,S55,NE,https://bustime.mta.info/m/index?q=202333,MTA_202333,"40.538571, -74.177944"
202335	,ANNADALE RD/ARDEN AV,S55,NE,https://bustime.mta.info/m/index?q=202335,MTA_202335,"40.544777, -74.176169"
202631	,ANNADALE RD/BELFIELD AV,S55,S,https://bustime.mta.info/m/index?q=202631,MTA_202631,"40.540069, -74.177259"
202641	,LUTEN AV/EYLANDT ST,S55,NW,https://bustime.mta.info/m/index?q=202641,MTA_202641,"40.526997, -74.191161"
202921	,ANNADALE RD/GENESEE AV,S55,N,https://bustime.mta.info/m/index?q=202921,MTA_202921,"40.551912, -74.17527"
202922	,ANNADALE RD/RYE AV,S55,N,https://bustime.mta.info/m/index?q=202922,MTA_202922,"40.546843, -74.174904"
202923	,ANNADALE RD/ARDEN AV,S55,SW,https://bustime.mta.info/m/index?q=202923,MTA_202923,"40.544299, -74.176776"
202924	,ANNADALE RD/RYE AV,S55,S,https://bustime.mta.info/m/index?q=202924,MTA_202924,"40.547589, -74.175089"
202925	,ANNADALE RD/NOTUS AV,S55,S,https://bustime.mta.info/m/index?q=202925,MTA_202925,"40.550902, -74.175296"
202926	,ANNADALE RD/DRUMGOOLE RD W,S55,S,https://bustime.mta.info/m/index?q=202926,MTA_202926,"40.555512, -74.176143"
202927	,ANNADALE RD/DORVAL PL,S55,S,https://bustime.mta.info/m/index?q=202927,MTA_202927,"40.558624, -74.176781"
202939	,ANNADALE RD/TYNAN ST,S55,S,https://bustime.mta.info/m/index?q=202939,MTA_202939,"40.562548, -74.177515"
203001	,ANNADALE RD/CROSSFIELD AV,S55,N,https://bustime.mta.info/m/index?q=203001,MTA_203001,"40.557584, -74.176343"
203117	,AMBOY RD/KINGDOM AV,S55,SW,https://bustime.mta.info/m/index?q=203117,MTA_203117,"40.532834, -74.190182"
203438	,HYLAN BLVD/BERTRAM AV,S55,E,https://bustime.mta.info/m/index?q=203438,MTA_203438,"40.526744, -74.176988"
203597	,ANNADALE RD/DRUMGOOLE RD EAST,S55,N,https://bustime.mta.info/m/index?q=203597,MTA_203597,"40.554599, -74.175792"
203598	,ANNADALE RD/DORVAL AV,S55,N,https://bustime.mta.info/m/index?q=203598,MTA_203598,"40.559186, -74.17673"
203867	,ANNADALE RD/POSEN ST,S55,N,https://bustime.mta.info/m/index?q=203867,MTA_203867,"40.54079, -74.177288"
203949	,BLOOMINGDALE RD/PEMBROOK LOOP,S55,S,https://bustime.mta.info/m/index?q=203949,MTA_203949,"40.536416, -74.21816"
203951	,AMBOY RD/BAYVIEW AV,S55,E,https://bustime.mta.info/m/index?q=203951,MTA_203951,"40.525512, -74.205067"
203952	,AMBOY RD/SCUDDER AV,S55,W,https://bustime.mta.info/m/index?q=203952,MTA_203952,"40.525616, -74.205155"
203957	,LUTEN AV/DEISIUS ST,S55,NW,https://bustime.mta.info/m/index?q=203957,MTA_203957,"40.528263, -74.19205"
203958	,AMBOY RD/PETERSONS LN,S55,W,https://bustime.mta.info/m/index?q=203958,MTA_203958,"40.524491, -74.211373"
203959	,AMBOY RD/PETERSONS LN,S55,E,https://bustime.mta.info/m/index?q=203959,MTA_203959,"40.52449, -74.210678"
203968	,AMBOY RD/BLOOMINGDALE RD,S55,W,https://bustime.mta.info/m/index?q=203968,MTA_203968,"40.524032, -74.215421"
250038	,BLOOMINGDALE RD/SOUTH SERVICE RD,S55,NW,https://bustime.mta.info/m/index?q=250038,MTA_250038,"40.528153, -74.216547"
805073	,HYLAN BLVD/CORNELIA AV,S55,W,https://bustime.mta.info/m/index?q=805073,MTA_805073,"40.522665, -74.18993"
805082	,BLOOMINGDALE RD/MARVIN RD,S55,N,https://bustime.mta.info/m/index?q=805082,MTA_805082,"40.535389, -74.218221"
805084	,BLOOMINGDALE RD/CLAY PIT RD,S55,N,https://bustime.mta.info/m/index?q=805084,MTA_805084,"40.54004, -74.217596"
805087	,BLOOMINGDALE RD/VETERANS RD EAST,S55,NW,https://bustime.mta.info/m/index?q=805087,MTA_805087,"40.547995, -74.220346"
805093	,BLOOMINGDALE RD/CLAY PIT RD,S55,S,https://bustime.mta.info/m/index?q=805093,MTA_805093,"40.54004, -74.217754"
805094	,BLOOMINGDALE RD/SHARROTTS RD,S55,S,https://bustime.mta.info/m/index?q=805094,MTA_805094,"40.537602, -74.217955"
805098	,AMBOY RD/BLOOMINGDALE RD,S55,E,https://bustime.mta.info/m/index?q=805098,MTA_805098,"40.523925, -74.215448"
805105	,LUTEN AV/HYLAN BLVD,S55,NW,https://bustime.mta.info/m/index?q=805105,MTA_805105,"40.523384, -74.188525"
401665	,WATER ST/OLD SLIP,"M15, SIM5",NE,https://bustime.mta.info/m/index?q=401665,MTA_401665,"40.704274, -74.00849"
401666	,WATER ST/WALL ST,"M15, SIM5, SIM35",NE,https://bustime.mta.info/m/index?q=401666,MTA_401666,"40.705287, -74.007109"
404850	,PEARL ST/FULTON ST,"M15, SIM5, SIM35",NE,https://bustime.mta.info/m/index?q=404850,MTA_404850,"40.70755, -74.003857"
405043	,STATE ST/WHITEHALL ST,"SIM5, SIM35",NE,https://bustime.mta.info/m/index?q=405043,MTA_405043,"40.702409, -74.012665"
803074	,PEARL ST/PECK SLIP,"SIM5, SIM35",NE,https://bustime.mta.info/m/index?q=803074,MTA_803074,"40.708907, -74.002294"
903115	,BATTERY PL/GREENWICH ST,SIM5,E,https://bustime.mta.info/m/index?q=903115,MTA_903115,"40.704683, -74.015011"
300681	,KINGS HWY/E 40 ST,B7,N,https://bustime.mta.info/m/index?q=300681,MTA_300681,"40.62362, -73.935551"
300683	,KINGS HWY/AVENUE J,B7,N,https://bustime.mta.info/m/index?q=300683,MTA_300683,"40.627748, -73.932408"
300684	,KINGS HWY/AVENUE I,B7,NE,https://bustime.mta.info/m/index?q=300684,MTA_300684,"40.630112, -73.932493"
300685	,KINGS HWY/SCHENECTADY AV,B7,NE,https://bustime.mta.info/m/index?q=300685,MTA_300685,"40.631186, -73.931311"
300687	,KINGS HWY/UTICA AV,B7,NE,https://bustime.mta.info/m/index?q=300687,MTA_300687,"40.633852, -73.928686"
300688	,KINGS HWY/GLENWOOD RD,B7,NE,https://bustime.mta.info/m/index?q=300688,MTA_300688,"40.635173, -73.927414"
300689	,KINGS HWY/PRESTON CT,B7,N,https://bustime.mta.info/m/index?q=300689,MTA_300689,"40.637417, -73.926142"
300690	,KINGS HWY/FOSTER AV,B7,N,https://bustime.mta.info/m/index?q=300690,MTA_300690,"40.639847, -73.925736"
300691	,KINGS HWY/AVENUE D,B7,N,https://bustime.mta.info/m/index?q=300691,MTA_300691,"40.642247, -73.925316"
300692	,KINGS HWY/CLARENDON RD,"B7, B8",N,https://bustime.mta.info/m/index?q=300692,MTA_300692,"40.64454, -73.924912"
300693	,KINGS HWY/BEVERLY RD,"B7, B8",N,https://bustime.mta.info/m/index?q=300693,MTA_300693,"40.646508, -73.924541"
300694	,KINGS HWY/TILDEN AV,B7,N,https://bustime.mta.info/m/index?q=300694,MTA_300694,"40.648349, -73.924223"
300695	,KINGS HWY/SNYDER AV,B7,N,https://bustime.mta.info/m/index?q=300695,MTA_300695,"40.650358, -73.923566"
300696	,KINGS HWY/CHURCH AV,B7,N,https://bustime.mta.info/m/index?q=300696,MTA_300696,"40.65226, -73.922863"
300697	,KINGS HWY/REMSEN AV,B7,N,https://bustime.mta.info/m/index?q=300697,MTA_300697,"40.654987, -73.92166"
300698	,KINGS HWY/LINDEN BLVD,B7,NE,https://bustime.mta.info/m/index?q=300698,MTA_300698,"40.654162, -73.921981"
300701	,LENOX RD/E 95 ST,B7,NE,https://bustime.mta.info/m/index?q=300701,MTA_300701,"40.658558, -73.919642"
300702	,LENOX RD/ROCKAWAY PKWY,B7,NE,https://bustime.mta.info/m/index?q=300702,MTA_300702,"40.659694, -73.917875"
300703	,RIVERDALE AV/E 98 ST,B7,E,https://bustime.mta.info/m/index?q=300703,MTA_300703,"40.659785, -73.916538"
300704	,SARATOGA AV/RIVERDALE AV,B7,N,https://bustime.mta.info/m/index?q=300704,MTA_300704,"40.660337, -73.915109"
300705	,SARATOGA AV/LIVONIA AV,B7,N,https://bustime.mta.info/m/index?q=300705,MTA_300705,"40.661891, -73.915519"
300706	,SARATOGA AV/DUMONT AV,B7,N,https://bustime.mta.info/m/index?q=300706,MTA_300706,"40.663424, -73.915916"
300707	,SARATOGA AV/BLAKE AV,B7,N,https://bustime.mta.info/m/index?q=300707,MTA_300707,"40.664923, -73.9163"
300708	,SARATOGA AV/SUTTER AV,B7,N,https://bustime.mta.info/m/index?q=300708,MTA_300708,"40.666456, -73.916681"
300712	,THOMAS S BOYLAND ST/EASTERN PKWY,B7,N,https://bustime.mta.info/m/index?q=300712,MTA_300712,"40.671746, -73.91408"
300713	,THOMAS S BOYLAND ST/SAINT MARKS AV,B7,N,https://bustime.mta.info/m/index?q=300713,MTA_300713,"40.67352, -73.913929"
300714	,THOMAS S BOYLAND ST/DEAN ST,B7,N,https://bustime.mta.info/m/index?q=300714,MTA_300714,"40.675255, -73.913774"
300715	,THOMAS S BOYLAND ST/ATLANTIC AV,B7,N,https://bustime.mta.info/m/index?q=300715,MTA_300715,"40.676804, -73.913608"
300716	,THOMAS S BOYLAND ST/FULTON ST,B7,N,https://bustime.mta.info/m/index?q=300716,MTA_300716,"40.678306, -73.913515"
300717	,THOMAS S BOYLAND ST/MACDOUGAL ST,B7,N,https://bustime.mta.info/m/index?q=300717,MTA_300717,"40.680249, -73.913901"
300718	,THOMAS S BOYLAND ST/MARION ST,B7,N,https://bustime.mta.info/m/index?q=300718,MTA_300718,"40.681762, -73.914198"
300719	,THOMAS S BOYLAND ST/BAINBRIDGE ST,B7,N,https://bustime.mta.info/m/index?q=300719,MTA_300719,"40.683126, -73.914485"
300735	,SARATOGA AV/HALSEY ST,B7,S,https://bustime.mta.info/m/index?q=300735,MTA_300735,"40.685581, -73.917794"
300736	,SARATOGA AV/MACDONOUGH ST,B7,S,https://bustime.mta.info/m/index?q=300736,MTA_300736,"40.68384, -73.917422"
300737	,SARATOGA AV/BAINBRIDGE ST,B7,S,https://bustime.mta.info/m/index?q=300737,MTA_300737,"40.682281, -73.917127"
300738	,SARATOGA AV/MARION ST,B7,S,https://bustime.mta.info/m/index?q=300738,MTA_300738,"40.680823, -73.916806"
300740	,SARATOGA AV/FULTON ST,B7,S,https://bustime.mta.info/m/index?q=300740,MTA_300740,"40.678683, -73.916364"
300741	,SARATOGA AV/ATLANTIC AV,B7,S,https://bustime.mta.info/m/index?q=300741,MTA_300741,"40.676301, -73.91655"
300742	,SARATOGA AV/DEAN ST,B7,S,https://bustime.mta.info/m/index?q=300742,MTA_300742,"40.674753, -73.916696"
300743	,SARATOGA AV/SAINT MARKS AV,B7,S,https://bustime.mta.info/m/index?q=300743,MTA_300743,"40.673073, -73.916857"
300748	,SARATOGA AV/SUTTER AV,B7,S,https://bustime.mta.info/m/index?q=300748,MTA_300748,"40.665897, -73.916651"
300749	,SARATOGA AV/BLAKE AV,B7,S,https://bustime.mta.info/m/index?q=300749,MTA_300749,"40.664381, -73.916275"
300750	,SARATOGA AV/DUMONT AV,B7,S,https://bustime.mta.info/m/index?q=300750,MTA_300750,"40.662788, -73.915859"
300751	,SARATOGA AV/LIVONIA AV,B7,S,https://bustime.mta.info/m/index?q=300751,MTA_300751,"40.661247, -73.915462"
300752	,SARATOGA AV/RIVERDALE AV,B7,S,https://bustime.mta.info/m/index?q=300752,MTA_300752,"40.660127, -73.915167"
300753	,RIVERDALE AV/LEGION ST,B7,W,https://bustime.mta.info/m/index?q=300753,MTA_300753,"40.659874, -73.916427"
300754	,LENOX RD/E 98 ST,B7,SW,https://bustime.mta.info/m/index?q=300754,MTA_300754,"40.659872, -73.917761"
300755	,LENOX RD/ROCKAWAY PKWY,B7,SW,https://bustime.mta.info/m/index?q=300755,MTA_300755,"40.659264, -73.918693"
300757	,KINGS HWY/E 94 ST,B7,S,https://bustime.mta.info/m/index?q=300757,MTA_300757,"40.658165, -73.92073"
300758	,KINGS HWY/E 92 ST,B7,S,https://bustime.mta.info/m/index?q=300758,MTA_300758,"40.65604, -73.921512"
300759	,KINGS HWY/REMSEN AV,B7,S,https://bustime.mta.info/m/index?q=300759,MTA_300759,"40.654936, -73.922074"
300760	,KINGS HWY/LINDEN BLVD,B7,S,https://bustime.mta.info/m/index?q=300760,MTA_300760,"40.65399, -73.922466"
300761	,KINGS HWY/CHURCH AV,B7,S,https://bustime.mta.info/m/index?q=300761,MTA_300761,"40.652613, -73.923007"
300762	,KINGS HWY/SNYDER AV,B7,S,https://bustime.mta.info/m/index?q=300762,MTA_300762,"40.650701, -73.923737"
300763	,KINGS HWY/TILDEN AV,B7,S,https://bustime.mta.info/m/index?q=300763,MTA_300763,"40.648142, -73.924361"
300764	,KINGS HWY/BEVERLY RD,B7,S,https://bustime.mta.info/m/index?q=300764,MTA_300764,"40.646798, -73.92459"
300765	,KINGS HWY/CLARENDON RD,"B7, B8",S,https://bustime.mta.info/m/index?q=300765,MTA_300765,"40.644852, -73.924957"
300766	,KINGS HWY/AVENUE D,"B7, B8",S,https://bustime.mta.info/m/index?q=300766,MTA_300766,"40.642517, -73.92538"
300767	,KINGS HWY/FOSTER AV,B7,S,https://bustime.mta.info/m/index?q=300767,MTA_300767,"40.64015, -73.925779"
300768	,KINGS HWY/PRESTON CT,B7,S,https://bustime.mta.info/m/index?q=300768,MTA_300768,"40.637137, -73.926325"
300769	,KINGS HWY/GLENWOOD RD,B7,SW,https://bustime.mta.info/m/index?q=300769,MTA_300769,"40.635362, -73.927397"
300770	,KINGS HWY/UTICA AV,B7,SW,https://bustime.mta.info/m/index?q=300770,MTA_300770,"40.634364, -73.928319"
300771	,KINGS HWY/AVENUE H,B7,SW,https://bustime.mta.info/m/index?q=300771,MTA_300771,"40.632863, -73.929791"
300772	,KINGS HWY/SCHENECTADY AV,B7,SW,https://bustime.mta.info/m/index?q=300772,MTA_300772,"40.631618, -73.930996"
300773	,KINGS HWY/AVENUE I,B7,SW,https://bustime.mta.info/m/index?q=300773,MTA_300773,"40.630323, -73.932419"
300774	,KINGS HWY/AVENUE J,B7,S,https://bustime.mta.info/m/index?q=300774,MTA_300774,"40.628024, -73.932551"
300776	,KINGS HWY/E 40 ST,B7,SW,https://bustime.mta.info/m/index?q=300776,MTA_300776,"40.624008, -73.935393"
307221	,E 95 ST/KINGS HWY,B7,NW,https://bustime.mta.info/m/index?q=307221,MTA_307221,"40.658632, -73.920192"
308068	,QUENTIN RD/CONEY ISLAND AV,B7,W,https://bustime.mta.info/m/index?q=308068,MTA_308068,"40.607888, -73.961743"
308205	,THOMAS S BOYLAND ST/MACDONOUGH ST,B7,N,https://bustime.mta.info/m/index?q=308205,MTA_308205,"40.684519, -73.914737"
308521	,KINGS HWY/E 92 ST,B7,N,https://bustime.mta.info/m/index?q=308521,MTA_308521,"40.6564, -73.921148"
308522	,KINGS HWY/E 94 ST,B7,N,https://bustime.mta.info/m/index?q=308522,MTA_308522,"40.657709, -73.920712"
801095	,SARATOGA AV/PARK PL,B7,S,https://bustime.mta.info/m/index?q=801095,MTA_801095,"40.671698, -73.916976"
901013	,SARATOGA AV/HALSEY ST,B7,S,https://bustime.mta.info/m/index?q=901013,MTA_901013,"40.685841, -73.917823"
901014	,QUENTIN RD/CONEY ISLAND AV,B7,W,https://bustime.mta.info/m/index?q=901014,MTA_901014,"40.607951, -73.961295"
901612	,KINGS HWY/AVENUE H,B7,NE,https://bustime.mta.info/m/index?q=901612,MTA_901612,"40.632831, -73.929682"
302219	,CORTELYOU RD / WESTMINSTER RD,"B103, BM1, BM2, BM3, BM4",NE,https://bustime.mta.info/m/index?q=302219,MTA_302219,"40.639883, -73.967187"
302228	,CORTELYOU RD / E 19 ST,"B103, BM1, BM2, BM3, BM4",SW,https://bustime.mta.info/m/index?q=302228,MTA_302228,"40.643033, -73.960668"
306239	,CORTELYOU RD / E 18 ST,"B103, BM1, BM2, BM3, BM4",NE,https://bustime.mta.info/m/index?q=306239,MTA_306239,"40.642462, -73.961532"
308967	,CONEY ISLAND AV/BEVERLY RD,"BM3, BM4",N,https://bustime.mta.info/m/index?q=308967,MTA_308967,"40.644188, -73.970023"
