code,link,direction,id,"Latitude,Longitude",name,routeIds
'402696',https://bustime.mta.info/m/index?q=402696,NE,MTA_402696,"40.780478, -73.952701",3 AV/E 88 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402697',https://bustime.mta.info/m/index?q=402697,NE,MTA_402697,"40.782258, -73.951426",3 AV/E 91 ST,"['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402704',https://bustime.mta.info/m/index?q=402704,NE,MTA_402704,"40.793765, -73.943005",3 AV/E 109 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402705',https://bustime.mta.info/m/index?q=402705,NE,MTA_402705,"40.795775, -73.941518",3 AV/E 112 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402707',https://bustime.mta.info/m/index?q=402707,NE,MTA_402707,"40.799578, -73.938718",3 AV/E 118 ST,"['MTA NYCT_M101', 'MTA NYCT_M103']"
'402723',https://bustime.mta.info/m/index?q=402723,SE,MTA_402723,"40.811402, -73.954184",W 125 ST/MORNINGSIDE AV,"['MTA NYCT_M101', 'MTA NYCT_M125']"
'402740',https://bustime.mta.info/m/index?q=402740,NE,MTA_402740,"40.841978, -73.935267",AMSTERDAM AV/W 171 ST,['MTA NYCT_M101']
'402741',https://bustime.mta.info/m/index?q=402741,NE,MTA_402741,"40.84312, -73.934443",AMSTERDAM AV/W 173 ST,['MTA NYCT_M101']
'402744',https://bustime.mta.info/m/index?q=402744,NE,MTA_402744,"40.847008, -73.931612",AMSTERDAM AV/W 179 ST,['MTA NYCT_M101']
'402745',https://bustime.mta.info/m/index?q=402745,NE,MTA_402745,"40.848358, -73.930616",AMSTERDAM AV/W 181 ST,['MTA NYCT_M101']
'402748',https://bustime.mta.info/m/index?q=402748,NE,MTA_402748,"40.852204, -73.927829",AMSTERDAM AV/W 187 ST,['MTA NYCT_M101']
'402749',https://bustime.mta.info/m/index?q=402749,NE,MTA_402749,"40.853927, -73.926552",AMSTERDAM AV/W 190 ST,"['MTA NYCT_M3', 'MTA NYCT_M101']"
'402764',https://bustime.mta.info/m/index?q=402764,SW,MTA_402764,"40.852241, -73.927959",AMSTERDAM AV/W 188 ST,['MTA NYCT_M101']
'402766',https://bustime.mta.info/m/index?q=402766,SW,MTA_402766,"40.849558, -73.929899",AMSTERDAM AV/W 184 ST,['MTA NYCT_M101']
'402767',https://bustime.mta.info/m/index?q=402767,SW,MTA_402767,"40.848228, -73.930845",AMSTERDAM AV/W 181 ST,['MTA NYCT_M101']
'402769',https://bustime.mta.info/m/index?q=402769,SW,MTA_402769,"40.845883, -73.932601",AMSTERDAM AV/W 178 ST,['MTA NYCT_M101']
'402772',https://bustime.mta.info/m/index?q=402772,SW,MTA_402772,"40.842043, -73.935378",AMSTERDAM AV/W 172 ST,['MTA NYCT_M101']
'402773',https://bustime.mta.info/m/index?q=402773,SW,MTA_402773,"40.840658, -73.936399",AMSTERDAM AV/W 170 ST,['MTA NYCT_M101']
'402774',https://bustime.mta.info/m/index?q=402774,SW,MTA_402774,"40.839549, -73.937226",AMSTERDAM AV/W 168 ST,['MTA NYCT_M101']
'402805',https://bustime.mta.info/m/index?q=402805,SW,MTA_402805,"40.802094, -73.939144",LEXINGTON AV/E 122 ST,"['MTA NYCT_M101', 'MTA NYCT_M103']"
'402809',https://bustime.mta.info/m/index?q=402809,SW,MTA_402809,"40.797178, -73.942746",LEXINGTON AV/E 114 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402811',https://bustime.mta.info/m/index?q=402811,SW,MTA_402811,"40.794544, -73.944667",LEXINGTON AV/E 110 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402816',https://bustime.mta.info/m/index?q=402816,SW,MTA_402816,"40.78827, -73.949209",LEXINGTON AV/E 100 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402819',https://bustime.mta.info/m/index?q=402819,SW,MTA_402819,"40.784406, -73.952025",LEXINGTON AV/E 94 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402826',https://bustime.mta.info/m/index?q=402826,SW,MTA_402826,"40.774868, -73.959032",LEXINGTON AV/E 79 ST,"['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402829',https://bustime.mta.info/m/index?q=402829,SW,MTA_402829,"40.771396, -73.961556",LEXINGTON AV/E 74 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402831',https://bustime.mta.info/m/index?q=402831,SW,MTA_402831,"40.768759, -73.96348",LEXINGTON AV/E 70 ST,"['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402835',https://bustime.mta.info/m/index?q=402835,SW,MTA_402835,"40.763812, -73.967079",LEXINGTON AV/E 62 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402838',https://bustime.mta.info/m/index?q=402838,SW,MTA_402838,"40.76012, -73.969776",LEXINGTON AV/E 56 ST,"['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402842',https://bustime.mta.info/m/index?q=402842,SW,MTA_402842,"40.754142, -73.974132",LEXINGTON AV/E 46 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402845',https://bustime.mta.info/m/index?q=402845,SW,MTA_402845,"40.749766, -73.977317",LEXINGTON AV/E 40 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402852',https://bustime.mta.info/m/index?q=402852,SW,MTA_402852,"40.741117, -73.983648",LEXINGTON AV/E 26 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402854',https://bustime.mta.info/m/index?q=402854,SW,MTA_402854,"40.738982, -73.983129",3 AV/E 23 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402856',https://bustime.mta.info/m/index?q=402856,SW,MTA_402856,"40.73487, -73.986103",3 AV/E 17 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'402858',https://bustime.mta.info/m/index?q=402858,SW,MTA_402858,"40.730973, -73.988946",3 AV/E 11 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403416',https://bustime.mta.info/m/index?q=403416,SW,MTA_403416,"40.798149, -73.942022",LEXINGTON AV/E 116 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403417',https://bustime.mta.info/m/index?q=403417,SW,MTA_403417,"40.791892, -73.946585",LEXINGTON AV/E 106 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403418',https://bustime.mta.info/m/index?q=403418,SW,MTA_403418,"40.785502, -73.951206",LEXINGTON AV/E 96 ST,"['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403419',https://bustime.mta.info/m/index?q=403419,SW,MTA_403419,"40.77931, -73.955763",LEXINGTON AV/E 86 ST,"['MTABC_BXM1', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403421',https://bustime.mta.info/m/index?q=403421,SW,MTA_403421,"40.770316, -73.962352",LEXINGTON AV/E 72 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403422',https://bustime.mta.info/m/index?q=403422,SW,MTA_403422,"40.767713, -73.964248",LEXINGTON AV/E 68 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403424',https://bustime.mta.info/m/index?q=403424,SW,MTA_403424,"40.756586, -73.972348",LEXINGTON AV/E 50 ST,"['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403425',https://bustime.mta.info/m/index?q=403425,SW,MTA_403425,"40.750843, -73.976533",LEXINGTON AV/E 42 ST,"['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403432',https://bustime.mta.info/m/index?q=403432,NE,MTA_403432,"40.770075, -73.960281",3 AV/E 72 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403433',https://bustime.mta.info/m/index?q=403433,NE,MTA_403433,"40.774605, -73.95697",3 AV/E 79 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403434',https://bustime.mta.info/m/index?q=403434,NE,MTA_403434,"40.778466, -73.954179",3 AV/E 86 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403436',https://bustime.mta.info/m/index?q=403436,NE,MTA_403436,"40.79189, -73.944367",3 AV/E 106 ST,"['MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403526',https://bustime.mta.info/m/index?q=403526,NE,MTA_403526,"40.73168, -73.988278",3 AV/E 11 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403545',https://bustime.mta.info/m/index?q=403545,NE,MTA_403545,"40.762558, -73.965738",3 AV/E 60 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403749',https://bustime.mta.info/m/index?q=403749,SW,MTA_403749,"40.787269, -73.949971",LEXINGTON AV/E 98 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403765',https://bustime.mta.info/m/index?q=403765,NE,MTA_403765,"40.783505, -73.950493",3 AV/E 93 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403772',https://bustime.mta.info/m/index?q=403772,SW,MTA_403772,"40.736709, -73.984763",3 AV/E 20 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403777',https://bustime.mta.info/m/index?q=403777,NE,MTA_403777,"40.785746, -73.948862",3 AV/E 97 ST,"['MTABC_BXM1', 'MTABC_BXM7', 'MTABC_BXM10', 'MTA NYCT_M98', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403821',https://bustime.mta.info/m/index?q=403821,SW,MTA_403821,"40.746226, -73.979892",LEXINGTON AV/E 34 ST,"['MTABC_BXM1', 'MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403822',https://bustime.mta.info/m/index?q=403822,SW,MTA_403822,"40.744101, -73.981463",LEXINGTON AV/E 31 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403855',https://bustime.mta.info/m/index?q=403855,NE,MTA_403855,"40.739218, -73.982771",3 AV/E 23 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'403913',https://bustime.mta.info/m/index?q=403913,NE,MTA_403913,"40.733689, -73.986787",3 AV/E 14 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'404008',https://bustime.mta.info/m/index?q=404008,SW,MTA_404008,"40.853438, -73.927069",AMSTERDAM AV/W 190 ST,['MTA NYCT_M101']
'404106',https://bustime.mta.info/m/index?q=404106,SW,MTA_404106,"40.732955, -73.987502",3 AV/E 14 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'404171',https://bustime.mta.info/m/index?q=404171,SW,MTA_404171,"40.762106, -73.968336",LEXINGTON AV/E 59 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'404255',https://bustime.mta.info/m/index?q=404255,SW,MTA_404255,"40.803886, -73.937851",LEXINGTON AV/E 124 ST,"['MTA NYCT_M101', 'MTA NYCT_M103']"
'404321',https://bustime.mta.info/m/index?q=404321,SW,MTA_404321,"40.777227, -73.957311",LEXINGTON AV/E 83 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'404853',https://bustime.mta.info/m/index?q=404853,NE,MTA_404853,"40.835239, -73.940199",AMSTERDAM AV/W 161 ST,"['MTA NYCT_M3', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'404854',https://bustime.mta.info/m/index?q=404854,SW,MTA_404854,"40.773296, -73.960162",LEXINGTON AV/E 77 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'404947',https://bustime.mta.info/m/index?q=404947,SW,MTA_404947,"40.78294, -73.953141",LEXINGTON AV/E 92 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'404949',https://bustime.mta.info/m/index?q=404949,SW,MTA_404949,"40.835536, -73.940181",AMSTERDAM AV/W 161 ST,"['MTA NYCT_M3', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'405057',https://bustime.mta.info/m/index?q=405057,SW,MTA_405057,"40.800189, -73.94052",LEXINGTON AV/E 119 ST,"['MTA NYCT_M101', 'MTA NYCT_M103']"
'405061',https://bustime.mta.info/m/index?q=405061,NE,MTA_405061,"40.737436, -73.984124",3 AV/E 21 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'405066',https://bustime.mta.info/m/index?q=405066,SW,MTA_405066,"40.78113, -73.954451",LEXINGTON AV/E 89 ST,"['MTA NYCT_M101', 'MTA NYCT_M102', 'MTA NYCT_M103']"
'405069',https://bustime.mta.info/m/index?q=405069,SW,MTA_405069,"40.84381, -73.934076",AMSTERDAM AV/W 175 ST,['MTA NYCT_M101']
'405070',https://bustime.mta.info/m/index?q=405070,SW,MTA_405070,"40.837603, -73.938646",AMSTERDAM AV/W 165 ST,['MTA NYCT_M101']
'405073',https://bustime.mta.info/m/index?q=405073,NE,MTA_405073,"40.833638, -73.941374",AMSTERDAM AV/W 158 ST,"['MTA NYCT_M3', 'MTA NYCT_M100', 'MTA NYCT_M101']"
'405074',https://bustime.mta.info/m/index?q=405074,NE,MTA_405074,"40.829905, -73.944107",AMSTERDAM AV/W 152 ST,"['MTA NYCT_M100', 'MTA NYCT_M101']"
'405075',https://bustime.mta.info/m/index?q=405075,NE,MTA_405075,"40.837468, -73.938575",AMSTERDAM AV/W 164 ST,['MTA NYCT_M101']
'405076',https://bustime.mta.info/m/index?q=405076,NE,MTA_405076,"40.839672, -73.93697",AMSTERDAM AV/W 167 ST,['MTA NYCT_M101']
'405077',https://bustime.mta.info/m/index?q=405077,NE,MTA_405077,"40.84515, -73.932962",AMSTERDAM AV/W 176 ST,['MTA NYCT_M101']
'405078',https://bustime.mta.info/m/index?q=405078,SW,MTA_405078,"40.818605, -73.952522",AMSTERDAM AV/W 135 ST,"['MTA NYCT_M100', 'MTA NYCT_M101']"
'405103',https://bustime.mta.info/m/index?q=405103,NE,MTA_405103,"40.827662, -73.945755",AMSTERDAM AV/W 149 ST,['MTA NYCT_M101']
'405154',https://bustime.mta.info/m/index?q=405154,E,MTA_405154,"40.729574, -73.99004",ASTOR PL/COOPER SQ EAST,['MTA NYCT_M101']
