code,name,routes,direction,link,id,"Latitude,Longitude"
550761	,ROCKAWAY BEACH BLVD/BEACH 129 ST,Q22,W,https://bustime.mta.info/m/index?q=550761,MTA_550761,"40.576161, -73.847862"
550764	,ROCKAWAY BEACH BLVD/BEACH 123 ST,Q22,E,https://bustime.mta.info/m/index?q=550764,MTA_550764,"40.577728, -73.843168"
550767	,ROCKAWAY BEACH BLVD/BEACH 119 ST,Q22,E,https://bustime.mta.info/m/index?q=550767,MTA_550767,"40.578938, -73.839527"
550771	,ROCKAWAY BEACH BLVD/BEACH 88 ST,Q22,E,https://bustime.mta.info/m/index?q=550771,MTA_550771,"40.587229, -73.813178"
550772	,ROCKAWAY BEACH BLVD/BEACH 88 ST,Q22,W,https://bustime.mta.info/m/index?q=550772,MTA_550772,"40.587495, -73.812887"
550776	,ROCKAWAY BEACH BLVD/BEACH 81 ST,Q22,E,https://bustime.mta.info/m/index?q=550776,MTA_550776,"40.587929, -73.807048"
550777	,ROCKAWAY BEACH BLVD/BEACH 81 ST,Q22,W,https://bustime.mta.info/m/index?q=550777,MTA_550777,"40.588092, -73.807532"
550781	,ROCKAWAY BEACH BLVD/BEACH 75 ST,Q22,E,https://bustime.mta.info/m/index?q=550781,MTA_550781,"40.588572, -73.802856"
550782	,ROCKAWAY BEACH BLVD/BEACH 75 ST,Q22,W,https://bustime.mta.info/m/index?q=550782,MTA_550782,"40.58875, -73.802934"
550783	,ROCKAWAY BEACH BLVD/BEACH 73 ST,Q22,E,https://bustime.mta.info/m/index?q=550783,MTA_550783,"40.588969, -73.801226"
550785	,BEACH CHANNEL DR/BEACH 71 ST,Q22,NE,https://bustime.mta.info/m/index?q=550785,MTA_550785,"40.591953, -73.799898"
550786	,BEACH CHANNEL DR/BEACH 69 ST,Q22,E,https://bustime.mta.info/m/index?q=550786,MTA_550786,"40.592645, -73.797859"
550787	,BEACH CHANNEL DR/BEACH 69 ST,Q22,W,https://bustime.mta.info/m/index?q=550787,MTA_550787,"40.592837, -73.798364"
550790	,BEACH CHANNEL DR/BEACH 63 ST,Q22,E,https://bustime.mta.info/m/index?q=550790,MTA_550790,"40.59299, -73.792563"
550791	,BEACH CHANNEL DR/BEACH 63 ST,Q22,W,https://bustime.mta.info/m/index?q=550791,MTA_550791,"40.593182, -73.792544"
550792	,BEACH CHANNEL DR/BEACH 59 ST,Q22,E,https://bustime.mta.info/m/index?q=550792,MTA_550792,"40.593871, -73.789321"
550793	,BEACH CHANNEL DR/BEACH 59 ST,Q22,W,https://bustime.mta.info/m/index?q=550793,MTA_550793,"40.594285, -73.788932"
550798	,BEACH CHANNEL DR/BEACH 51 ST,Q22,E,https://bustime.mta.info/m/index?q=550798,MTA_550798,"40.595217, -73.781675"
550800	,BEACH CHANNEL DR/BEACH 49 ST,Q22,E,https://bustime.mta.info/m/index?q=550800,MTA_550800,"40.595332, -73.779735"
550803	,BEACH CHANNEL DR/BEACH 47 ST,Q22,W,https://bustime.mta.info/m/index?q=550803,MTA_550803,"40.595625, -73.778396"
550805	,BEACH CHANNEL DR/BEACH 101 ST,Q22,W,https://bustime.mta.info/m/index?q=550805,MTA_550805,"40.586112, -73.82314"
550806	,BEACH CHANNEL DR/BEACH 41 ST,Q22,E,https://bustime.mta.info/m/index?q=550806,MTA_550806,"40.595717, -73.772614"
550807	,BEACH CHANNEL DR/BEACH 38 ST,Q22,E,https://bustime.mta.info/m/index?q=550807,MTA_550807,"40.59595, -73.770422"
550808	,BEACH CHANNEL DR/BEACH 38 ST,Q22,W,https://bustime.mta.info/m/index?q=550808,MTA_550808,"40.596084, -73.770926"
550810	,SEAGIRT BLVD/BEACH 34 ST,Q22,E,https://bustime.mta.info/m/index?q=550810,MTA_550810,"40.595971, -73.766329"
550821	,BEACH 19 ST/PLAINVIEW AV,Q22,N,https://bustime.mta.info/m/index?q=550821,MTA_550821,"40.597998, -73.752821"
550823	,BEACH 19 ST/EVERDELL AV,Q22,N,https://bustime.mta.info/m/index?q=550823,MTA_550823,"40.601411, -73.751606"
550824	,CORNAGA AV/BEACH 19 ST,Q22,W,https://bustime.mta.info/m/index?q=550824,MTA_550824,"40.602404, -73.752307"
550848	,BEACH 20 ST/NEW HAVEN AV,Q22,S,https://bustime.mta.info/m/index?q=550848,MTA_550848,"40.600987, -73.753838"
550850	,BEACH 20 ST/PLAINVIEW AV,Q22,S,https://bustime.mta.info/m/index?q=550850,MTA_550850,"40.597173, -73.754376"
550853	,BEACH CHANNEL DR/BEACH 40 ST,Q22,W,https://bustime.mta.info/m/index?q=550853,MTA_550853,"40.595969, -73.772556"
550854	,BEACH CHANNEL DR/BEACH 72 ST,Q22,SW,https://bustime.mta.info/m/index?q=550854,MTA_550854,"40.591906, -73.800254"
550857	,ROCKAWAY BEACH BLVD/BEACH 118 ST,Q22,W,https://bustime.mta.info/m/index?q=550857,MTA_550857,"40.579269, -73.839148"
550858	,ROCKAWAY BEACH BLVD/BEACH 124 ST,Q22,W,https://bustime.mta.info/m/index?q=550858,MTA_550858,"40.577767, -73.843728"
550860	,ROCKAWAY BEACH BLVD/BEACH 145 ST,Q22,W,https://bustime.mta.info/m/index?q=550860,MTA_550860,"40.570796, -73.861079"
552908	,ROCKAWAY BEACH BLVD/BEACH 147 ST,Q22,E,https://bustime.mta.info/m/index?q=552908,MTA_552908,"40.57, -73.862123"
552997	,BEACH CHANNEL DR/BEACH 51 ST,Q22,W,https://bustime.mta.info/m/index?q=552997,MTA_552997,"40.595397, -73.781487"
553047	,ROCKAWAY BEACH BLVD/BEACH 129 ST,Q22,E,https://bustime.mta.info/m/index?q=553047,MTA_553047,"40.57601, -73.847774"
553106	,ROCKAWAY BEACH BLVD/BEACH 112 ST,Q22,E,https://bustime.mta.info/m/index?q=553106,MTA_553106,"40.580812, -73.833484"
553367	,ROCKAWAY BEACH BLVD/BEACH 73 ST,Q22,W,https://bustime.mta.info/m/index?q=553367,MTA_553367,"40.589093, -73.801544"
553368	,ROCKAWAY BEACH BLVD/BEACH 92 ST,Q22,W,https://bustime.mta.info/m/index?q=553368,MTA_553368,"40.586619, -73.815326"
553371	,ROCKAWAY BEACH BLVD/BEACH 102 ST,Q22,E,https://bustime.mta.info/m/index?q=553371,MTA_553371,"40.583553, -73.823739"
553386	,SEAGIRT BLVD/CAMP RD,Q22,E,https://bustime.mta.info/m/index?q=553386,MTA_553386,"40.595739, -73.759441"
553388	,BEACH 116 ST/NEWPORT AV,Q22,SE,https://bustime.mta.info/m/index?q=553388,MTA_553388,"40.5812, -73.838207"
553389	,BEACH CHANNEL DR/ROCKAWAY FERRY,Q22,W,https://bustime.mta.info/m/index?q=553389,MTA_553389,"40.583754, -73.832343"
553391	,SEAGIRT BLVD/FERNSIDE PL,Q22,W,https://bustime.mta.info/m/index?q=553391,MTA_553391,"40.595691, -73.758379"
982022	,ROCKAWAY BEACH BLVD/BEACH 110 ST,Q22,E,https://bustime.mta.info/m/index?q=982022,MTA_982022,"40.581222, -73.831815"
982112	,ROCKAWAY BEACH BLVD/BEACH 84 ST,Q22,W,https://bustime.mta.info/m/index?q=982112,MTA_982112,"40.587819, -73.809772"
982151	,BEACH 169 ST/ROCKAWAY POINT BLVD,Q22,SE,https://bustime.mta.info/m/index?q=982151,MTA_982151,"40.567396, -73.882737"
982194	,BEACH 116 ST/NEWPORT AV,Q22,SE,https://bustime.mta.info/m/index?q=982194,MTA_982194,"40.581271, -73.838241"
400731	,AVENUE OF THE AMERICAS/W 27 ST,"M7, M55",NE,https://bustime.mta.info/m/index?q=400731,MTA_400731,"40.745283, -73.990927"
400732	,AVENUE OF THE AMERICAS/W 29 ST,"M7, M55",NE,https://bustime.mta.info/m/index?q=400732,MTA_400732,"40.746542, -73.990097"
400936	,6 AV/W 42 ST,"M5, M7, M55",NE,https://bustime.mta.info/m/index?q=400936,MTA_400936,"40.755109, -73.983786"
400938	,6 AV/W 47 ST,"M5, M7",NE,https://bustime.mta.info/m/index?q=400938,MTA_400938,"40.75829, -73.981468"
400940	,6 AV/W 51 ST,"M5, M7",NE,https://bustime.mta.info/m/index?q=400940,MTA_400940,"40.760748, -73.97967"
400941	,6 AV/W 54 ST,"M5, M7",NE,https://bustime.mta.info/m/index?q=400941,MTA_400941,"40.762617, -73.978301"
400943	,CENTRAL PARK SOUTH/6 AV,"M5, M7",NW,https://bustime.mta.info/m/index?q=400943,MTA_400943,"40.766128, -73.977019"
401014	,CENTRAL PARK SOUTH/7 AV,"BXM2, M5, M7",NW,https://bustime.mta.info/m/index?q=401014,MTA_401014,"40.767201, -73.979581"
401015	,CENTRAL PARK SOUTH/COLUMBUS CIRCLE,"M5, M7",NW,https://bustime.mta.info/m/index?q=401015,MTA_401015,"40.767838, -73.981242"
401101	,COLUMBUS AV/W 66 ST,M7,SW,https://bustime.mta.info/m/index?q=401101,MTA_401101,"40.773753, -73.981594"
403914	,AVENUE OF THE AMERICAS/W 20 ST,"M7, M55",NE,https://bustime.mta.info/m/index?q=403914,MTA_403914,"40.741155, -73.993876"
404039	,6 AV/W 38 ST,"M5, M7, M55",NE,https://bustime.mta.info/m/index?q=404039,MTA_404039,"40.752139, -73.985967"
404040	,6 AV/W 40 ST,"BXM2, M5, M7, M55",NE,https://bustime.mta.info/m/index?q=404040,MTA_404040,"40.753709, -73.984732"
404043	,6 AV/W 45 ST,"M5, M7",NE,https://bustime.mta.info/m/index?q=404043,MTA_404043,"40.75703, -73.982378"
404284	,MALCOLM X BLVD/W 125 ST,M7,SW,https://bustime.mta.info/m/index?q=404284,MTA_404284,"40.807417, -73.945914"
404991	,AVENUE OF THE AMERICAS/W 18 ST,"M7, M55",NE,https://bustime.mta.info/m/index?q=404991,MTA_404991,"40.739588, -73.995074"
405291	,7 AV/W 57 ST,"BXM2, M7",SW,https://bustime.mta.info/m/index?q=405291,MTA_405291,"40.765727, -73.980083"
405295	,7 AV/W 52 ST,M7,SW,https://bustime.mta.info/m/index?q=405295,MTA_405295,"40.762459, -73.982389"
405579	,AVENUE OF THE AMERICAS/W 16 ST,M7,NE,https://bustime.mta.info/m/index?q=405579,MTA_405579,"40.738569, -73.995921"
405582	,AVENUE OF THE AMERICAS/W 31 ST,M7,NE,https://bustime.mta.info/m/index?q=405582,MTA_405582,"40.748006, -73.988909"
450045	,7 AV/W 41 ST,"BXM2, M7",SW,https://bustime.mta.info/m/index?q=450045,MTA_450045,"40.755498, -73.987324"
803003	,146 ST/LENOX AV,"M1, M7",SE,https://bustime.mta.info/m/index?q=803003,MTA_803003,"40.821204, -73.936042"
903325	,AVENUE OF THE AMERICAS/W 16 ST,M7,NE,https://bustime.mta.info/m/index?q=903325,MTA_903325,"40.73846, -73.995989"
101014	,WILLIS AV/E 138 ST,M125,NE,https://bustime.mta.info/m/index?q=101014,MTA_101014,"40.80893, -73.922855"
101015	,WILLIS AV/E 140 ST,M125,NE,https://bustime.mta.info/m/index?q=101015,MTA_101015,"40.810634, -73.921632"
101017	,WILLIS AV/E 144 ST,M125,NE,https://bustime.mta.info/m/index?q=101017,MTA_101017,"40.813111, -73.919823"
101018	,WILLIS AV/E 146 ST,M125,NE,https://bustime.mta.info/m/index?q=101018,MTA_101018,"40.814368, -73.918968"
101069	,WILLIS AV/E 144 ST,M125,SW,https://bustime.mta.info/m/index?q=101069,MTA_101069,"40.812711, -73.920405"
101071	,WILLIS AV/E 141 ST,M125,SW,https://bustime.mta.info/m/index?q=101071,MTA_101071,"40.810837, -73.921772"
101072	,WILLIS AV/E 138 ST,M125,SW,https://bustime.mta.info/m/index?q=101072,MTA_101072,"40.809254, -73.922909"
101074	,E 138 ST/3 AV,"BX33, M125",NW,https://bustime.mta.info/m/index?q=101074,MTA_101074,"40.810945, -73.926956"
102839	,LINCOLN AV/BRUCKNER BlVD,M125,SW,https://bustime.mta.info/m/index?q=102839,MTA_102839,"40.807938, -73.929474"
403671	,E 125 ST/LEXINGTON AV,M125,SE,https://bustime.mta.info/m/index?q=403671,MTA_403671,"40.804178, -73.937065"
403672	,E 125 ST/3 AV,M125,SE,https://bustime.mta.info/m/index?q=403672,MTA_403672,"40.803485, -73.935437"
403673	,E 125 ST/2 AV,"M60+, M125",E,https://bustime.mta.info/m/index?q=403673,MTA_403673,"40.802793, -73.933781"
403674	,E 125 ST/1 AV,M125,SE,https://bustime.mta.info/m/index?q=403674,MTA_403674,"40.801794, -73.93155"
403676	,E 125 ST/2 AV,M125,W,https://bustime.mta.info/m/index?q=403676,MTA_403676,"40.803001, -73.934009"
403677	,W 125 ST/BROADWAY,M125,NW,https://bustime.mta.info/m/index?q=403677,MTA_403677,"40.816175, -73.958569"
403766	,E 128 ST/3 AV,M125,E,https://bustime.mta.info/m/index?q=403766,MTA_403766,"40.805377, -73.933984"
403791	,W 125 ST/OLD BROADWAY,M125,SE,https://bustime.mta.info/m/index?q=403791,MTA_403791,"40.815198, -73.958031"
403829	,W 125 ST/SAINT CLAIR PL,M125,NW,https://bustime.mta.info/m/index?q=403829,MTA_403829,"40.817202, -73.959504"
404362	,SAINT CLAIRE PL/W 125 ST,M125,E,https://bustime.mta.info/m/index?q=404362,MTA_404362,"40.817065, -73.959775"
902208	,3 AV/E 150 ST,M125,SW,https://bustime.mta.info/m/index?q=902208,MTA_902208,"40.8165, -73.916953"
552426	,SEAGIRT BLVD/BEACH 19 ST,Q114,E,https://bustime.mta.info/m/index?q=552426,MTA_552426,"40.594979, -73.75329"
552427	,SEAGIRT BLVD/BEACH 17 ST,"Q113, Q114",E,https://bustime.mta.info/m/index?q=552427,MTA_552427,"40.59498, -73.751338"
552429	,SEAGIRT AV/BEACH 9 ST,Q114,E,https://bustime.mta.info/m/index?q=552429,MTA_552429,"40.59602, -73.744171"
552431	,BEACH 9 ST /JARVIS AV,Q114,N,https://bustime.mta.info/m/index?q=552431,MTA_552431,"40.598078, -73.744491"
552432	,BEACH 9 ST /LANETT AV,Q114,N,https://bustime.mta.info/m/index?q=552432,MTA_552432,"40.599271, -73.74473"
552433	,BEACH 9 ST /CAFFERY AV,Q114,N,https://bustime.mta.info/m/index?q=552433,MTA_552433,"40.601927, -73.745296"
552434	,SEAGIRT BLVD/BEACH 17 ST,"Q113, Q114",W,https://bustime.mta.info/m/index?q=552434,MTA_552434,"40.595319, -73.751469"
552435	,SEAGIRT BLVD/BEACH 14 ST,Q114,W,https://bustime.mta.info/m/index?q=552435,MTA_552435,"40.595446, -73.748441"
552436	,BEACH 9 ST /SEAGIRT BLVD,"Q113, Q114",S,https://bustime.mta.info/m/index?q=552436,MTA_552436,"40.596748, -73.74434"
552437	,BEACH 9 ST /CAFFERY AV,Q114,S,https://bustime.mta.info/m/index?q=552437,MTA_552437,"40.601823, -73.745471"
552439	,BEACH 9 ST /CORNAGA AV,"Q113, Q114",S,https://bustime.mta.info/m/index?q=552439,MTA_552439,"40.603245, -73.745835"
552440	,CORNAGA AV /ROSE ST,"Q113, Q114",W,https://bustime.mta.info/m/index?q=552440,MTA_552440,"40.603393, -73.746378"
552441	,CORNAGA AV /NEILSON ST,Q114,W,https://bustime.mta.info/m/index?q=552441,MTA_552441,"40.60311, -73.74778"
552442	,CORNAGA AV /MOTT AV,"Q113, Q114",W,https://bustime.mta.info/m/index?q=552442,MTA_552442,"40.60269, -73.749702"
552443	,CORNAGA AV /MOTT AV,"Q113, Q114",E,https://bustime.mta.info/m/index?q=552443,MTA_552443,"40.602666, -73.749209"
552445	,MOTT AV /CENTRAL AV,"Q113, Q114",NW,https://bustime.mta.info/m/index?q=552445,MTA_552445,"40.60427, -73.752724"
552446	,MOTT AV /REDFERN AV,Q114,NW,https://bustime.mta.info/m/index?q=552446,MTA_552446,"40.605156, -73.75459"
552448	,BEACH CHANNEL DR /NAMEOKE ST,Q114,N,https://bustime.mta.info/m/index?q=552448,MTA_552448,"40.608053, -73.754054"
552449	,BEACH CHANNEL DR /HASSOCK ST,Q114,N,https://bustime.mta.info/m/index?q=552449,MTA_552449,"40.609692, -73.753579"
552450	,BEACH CHANNEL DR /HASSOCK ST,Q114,S,https://bustime.mta.info/m/index?q=552450,MTA_552450,"40.609636, -73.75378"
552451	,SHERIDAN BLVD/CARVEL PL,Q114,N,https://bustime.mta.info/m/index?q=552451,MTA_552451,"40.612179, -73.753057"
552452	,SHERIDAN BLVD/CARVEL PL,Q114,S,https://bustime.mta.info/m/index?q=552452,MTA_552452,"40.612195, -73.753258"
552453	,BAYVIEW AV /SHERIDAN BLVD,Q114,E,https://bustime.mta.info/m/index?q=552453,MTA_552453,"40.614414, -73.752467"
552454	,BAYVIEW AV /ST. GEORGE PL,Q114,E,https://bustime.mta.info/m/index?q=552454,MTA_552454,"40.614105, -73.750698"
552455	,BAYVIEW AV /MONROE ST,Q114,E,https://bustime.mta.info/m/index?q=552455,MTA_552455,"40.613862, -73.748571"
552456	,BAYVIEW AV /DOUGHTY BLVD,Q114,E,https://bustime.mta.info/m/index?q=552456,MTA_552456,"40.613919, -73.746119"
552457	,BAYVIEW AV /DOUGHTY BLVD,Q114,W,https://bustime.mta.info/m/index?q=552457,MTA_552457,"40.614053, -73.746301"
552463	,MOTT AV /LAWRENCE AV,Q114,E,https://bustime.mta.info/m/index?q=552463,MTA_552463,"40.618313, -73.7371"
552464	,MOTT AV /LAWRENCE AV,Q114,W,https://bustime.mta.info/m/index?q=552464,MTA_552464,"40.618445, -73.737178"
552465	,MOTT AV /ALLEN ST,Q114,E,https://bustime.mta.info/m/index?q=552465,MTA_552465,"40.61868, -73.734946"
552466	,MOTT AV /ROCKAWAY TPKE,Q114,E,https://bustime.mta.info/m/index?q=552466,MTA_552466,"40.61947, -73.732359"
552467	,MOTT AV /ROCKAWAY TPKE,Q114,W,https://bustime.mta.info/m/index?q=552467,MTA_552467,"40.619561, -73.732591"
552468	,ROCKAWAY TPKE /PACIFIC ST,Q114,NW,https://bustime.mta.info/m/index?q=552468,MTA_552468,"40.621059, -73.733141"
552469	,ROCKAWAY TPKE /LIVINGSTON PL,Q114,NW,https://bustime.mta.info/m/index?q=552469,MTA_552469,"40.622525, -73.734061"
552470	,ROCKAWAY TPKE /W BROADWAY,Q114,NW,https://bustime.mta.info/m/index?q=552470,MTA_552470,"40.6238, -73.734838"
552471	,ROCKAWAY TPKE/RUGBY RD,Q114,N,https://bustime.mta.info/m/index?q=552471,MTA_552471,"40.626612, -73.736404"
552472	,ROCKAWAY TPKE/PENINSULA BLVD,Q114,N,https://bustime.mta.info/m/index?q=552472,MTA_552472,"40.628405, -73.73711"
552473	,ROCKAWAY TPKE/PENINSULA BLVD,Q114,S,https://bustime.mta.info/m/index?q=552473,MTA_552473,"40.628244, -73.737261"
552474	,ROCKAWAY TPKE/REYEM DR,"Q113, Q114",NW,https://bustime.mta.info/m/index?q=552474,MTA_552474,"40.63196, -73.738485"
552475	,ROCKAWAY TPKE/5 TOWNS SHOPPING CENTER,"Q113, Q114",NW,https://bustime.mta.info/m/index?q=552475,MTA_552475,"40.637483, -73.740657"
552476	,ROCKAWAY TPKE/BROOKVILLE BLVD,"Q113, Q114",NW,https://bustime.mta.info/m/index?q=552476,MTA_552476,"40.640631, -73.743119"
552481	,ROCKAWAY BLVD/BROOKVILLE BLVD,"Q113, Q114",SE,https://bustime.mta.info/m/index?q=552481,MTA_552481,"40.639732, -73.742669"
552482	,ROCKAWAY TPKE/MEYER AV,"Q113, Q114",S,https://bustime.mta.info/m/index?q=552482,MTA_552482,"40.635897, -73.740393"
552483	,ROCKAWAY TPKE/COSTCO,"Q113, Q114",S,https://bustime.mta.info/m/index?q=552483,MTA_552483,"40.632068, -73.738916"
552484	,ROCKAWAY TPKE/BUENA VISTA AV,Q114,SE,https://bustime.mta.info/m/index?q=552484,MTA_552484,"40.625347, -73.736053"
552485	,ROCKAWAY TPKE /BURNSIDE AV,Q114,SE,https://bustime.mta.info/m/index?q=552485,MTA_552485,"40.624029, -73.735201"
552486	,ROCKAWAY TPKE/PEARL ST,Q114,SE,https://bustime.mta.info/m/index?q=552486,MTA_552486,"40.622421, -73.734206"
552487	,ROCKAWAY TPKE/PACIFIC AV,Q114,SE,https://bustime.mta.info/m/index?q=552487,MTA_552487,"40.620697, -73.733131"
552488	,MOTT AV /BERNARD ST,Q114,W,https://bustime.mta.info/m/index?q=552488,MTA_552488,"40.618757, -73.735228"
552495	,BAYVIEW AV/JEANETTE AV,Q114,W,https://bustime.mta.info/m/index?q=552495,MTA_552495,"40.61406, -73.749391"
552496	,SHERIDAN BLVD/BAYVIEW AV,Q114,S,https://bustime.mta.info/m/index?q=552496,MTA_552496,"40.614363, -73.752793"
552500	,MOTT AV /BEACH 20 ST,"Q113, Q114",SE,https://bustime.mta.info/m/index?q=552500,MTA_552500,"40.60406, -73.752675"
552501	,BEACH 9 ST /MEEHAM AV,Q114,S,https://bustime.mta.info/m/index?q=552501,MTA_552501,"40.598012, -73.744666"
552502	,SEAGIRT BLVD/BEACH 20 ST,"Q113, Q114",W,https://bustime.mta.info/m/index?q=552502,MTA_552502,"40.595383, -73.754744"
553233	,GUY R BREWER BLVD/47 AV,"Q113, Q114",N,https://bustime.mta.info/m/index?q=553233,MTA_553233,"40.660206, -73.767839"
553234	,GUY R BREWER BLVD/147 AV,"Q113, Q114",S,https://bustime.mta.info/m/index?q=553234,MTA_553234,"40.660252, -73.768027"
553272	,BEACH CHANNEL DR/NAMEOKE ST,Q114,S,https://bustime.mta.info/m/index?q=553272,MTA_553272,"40.608269, -73.754172"
553449	,MOTT AV/BEACH 22 ST,Q114,SE,https://bustime.mta.info/m/index?q=553449,MTA_553449,"40.604781, -73.754069"
500003	,HILLSIDE AV/169 ST,"Q2, Q3",E,https://bustime.mta.info/m/index?q=500003,MTA_500003,"40.710593, -73.793092"
500095	,HILLSIDE AV/179 ST,Q2,E,https://bustime.mta.info/m/index?q=500095,MTA_500095,"40.712528, -73.784081"
500099	,187 PL/90 AV,"Q2, Q3",SE,https://bustime.mta.info/m/index?q=500099,MTA_500099,"40.712532, -73.772917"
500100	,187 PL/JAMAICA AV,"Q2, Q3",S,https://bustime.mta.info/m/index?q=500100,MTA_500100,"40.710441, -73.771842"
500101	,HOLLIS AV/190 ST,"Q2, Q3",E,https://bustime.mta.info/m/index?q=500101,MTA_500101,"40.709793, -73.769106"
500102	,HOLLIS AV/191 ST,Q2,E,https://bustime.mta.info/m/index?q=500102,MTA_500102,"40.709359, -73.767325"
500103	,HOLLIS AV/102 AV,Q2,SE,https://bustime.mta.info/m/index?q=500103,MTA_500103,"40.708505, -73.765944"
500104	,HOLLIS AV/104 AV,Q2,SE,https://bustime.mta.info/m/index?q=500104,MTA_500104,"40.707341, -73.764736"
500105	,HOLLIS AV/109 AV,Q2,E,https://bustime.mta.info/m/index?q=500105,MTA_500105,"40.706603, -73.7622"
500109	,HOLLIS AV /204 ST,Q2,E,https://bustime.mta.info/m/index?q=500109,MTA_500109,"40.706802, -73.753316"
500110	,HOLLIS AV/FRANCIS LEWIS BLVD,Q2,E,https://bustime.mta.info/m/index?q=500110,MTA_500110,"40.707357, -73.750746"
500111	,HOLLIS AV/208 ST,Q2,NE,https://bustime.mta.info/m/index?q=500111,MTA_500111,"40.707784, -73.749589"
500112	,HOLLIS AV/209 PL,Q2,E,https://bustime.mta.info/m/index?q=500112,MTA_500112,"40.708385, -73.748105"
500113	,HOLLIS AV/212 ST,Q2,E,https://bustime.mta.info/m/index?q=500113,MTA_500113,"40.709396, -73.745922"
500114	,HOLLIS AV/214 ST,Q2,E,https://bustime.mta.info/m/index?q=500114,MTA_500114,"40.709781, -73.744049"
500115	,HOLLIS AV/216 ST,Q2,E,https://bustime.mta.info/m/index?q=500115,MTA_500115,"40.710178, -73.742237"
500116	,HOLLIS AV/217 PL,Q2,E,https://bustime.mta.info/m/index?q=500116,MTA_500116,"40.711034, -73.739467"
500118	,HOLLIS AV/SPRINGFIELD BLVD,Q2,E,https://bustime.mta.info/m/index?q=500118,MTA_500118,"40.71189, -73.736656"
